Rep,GenotypeID,PI,Anthesis,AnthesisGDD,Silking,SilkingGDD,ASI_NEW,ASIGDD_NEW,Env
1,DKMFD-13D,PI600956,78,1526.3,78,1526.3,0,0,MI2021
2,DKMFD-13D,PI600956,86,1670.4,84,1625.4,2,45,MI2021
1,DKMFD-13D,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
2,DKMFD-13D,GetFrom2021file,73,1533,75,1587.5,-2,-54.5,NE2020
1,DKMFD-13D,PI 600956,71,1481,73,1527,-2,-46,NE2021
2,DKMFD-13D,MN20_1494,69,1430.5,70,1454,-1,-23.5,NE2021
1,DKMM402A,PI554615,65,1364.9,66,1385.4,-1,-20.5,MI2020
2,DKMM402A,PI554615,65,1364.9,65,1364.9,0,0,MI2020
1,DKMM402A,PI554615,82,1585.25,88,1725.55,-6,-140.3,MI2021
2,DKMM402A,PI554615,76,1481.75,83,1605.15,-7,-123.4,MI2021
1,DKMM402A,GetFrom2021file,72,1501,77,1640.5,-5,-139.5,NE2020
2,DKMM402A,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
1,DKMM402A,PI 554615,68,1407,68,1407,0,0,NE2021
2,DKMM402A,MN20_1394,69,1430.5,70,1454,-1,-23.5,NE2021
1,DKNL001,PI546485,64,1339.05,65,1364.9,-1,-25.8500000000001,MI2020
2,DKNL001,PI546485,65,1364.9,66,1385.4,-1,-20.5,MI2020
1,DKNL001,PI546485,84,1625.4,85,1645.95,-1,-20.55,MI2021
2,DKNL001,PI546485,85,1645.95,87,1698.6,-2,-52.6499999999999,MI2021
1,DKNL001,GetFrom2021file,71,1472.5,71,1472.5,0,0,NE2020
2,DKNL001,GetFrom2021file,72,1501,73,1533,-1,-32,NE2020
1,DKNL001,PI 546485,72,1505,72,1505,0,0,NE2021
2,DKNL001,MN20_1283,69,1430.5,71,1481,-2,-50.5,NE2021
1,DKPB80,PI601441,64,1339.05,67,1403.7,-3,-64.6500000000001,MI2020
2,DKPB80,PI601441,64,1339.05,65,1364.9,-1,-25.8500000000001,MI2020
1,DKPB80,PI601441,78,1526.3,81,1569.4,-3,-43.1000000000001,MI2021
2,DKPB80,PI601441,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,DKPB80,GetFrom2021file,77,1640.5,76,1615,1,25.5,NE2020
2,DKPB80,GetFrom2021file,77,1640.5,78,1669,-1,-28.5,NE2020
1,DKPB80,PI 601441,71,1481,73,1527,-2,-46,NE2021
2,DKPB80,MN20_1440,69,1430.5,70,1454,-1,-23.5,NE2021
1,DKWDAD1,PI583763,62,1289.4,62,1289.4,0,0,MI2020
2,DKWDAD1,PI583763,65,1364.9,66,1385.4,-1,-20.5,MI2020
1,DKWDAD1,PI583763,78,1526.3,80,1554.8,-2,-28.5,MI2021
2,DKWDAD1,PI583763,78,1526.3,81,1569.4,-3,-43.1000000000001,MI2021
1,DKWDAD1,GetFrom2021file,71,1472.5,73,1533,-2,-60.5,NE2020
2,DKWDAD1,GetFrom2021file,72,1501,72,1501,0,0,NE2020
1,DKWDAD1,PI 583763,67,1378,68,1407,-1,-29,NE2021
2,DKWDAD1,MN20_1309,68,1407,67,1378,1,29,NE2021
1,E2558W,Ames 27110,NA,NA,NA,NA,NA,NA,NE2021
2,E2558W,18C188 @,NA,NA,NA,NA,NA,NA,NE2021
1,E8501,PI601724,61,1263.15,62,1289.4,-1,-26.25,MI2020
2,E8501,PI601724,63,1315.4,66,1385.4,-3,-70,MI2020
1,E8501,PI601724,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,E8501,PI601724,84,1625.4,85,1645.95,-1,-20.55,MI2021
1,E8501,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
2,E8501,GetFrom2021file,74,1562.5,81,1760,-7,-197.5,NE2020
1,E8501,PI 601724,68,1407,71,1481,-3,-74,NE2021
2,E8501,EL19_6783-1,70,1454,73,1527,-3,-73,NE2021
1,Eng-Li_Chih,PI427109,58,1198.25,62,1289.4,-4,-91.1500000000001,MI2020
2,Eng-Li_Chih,PI427109,57,1172.3,60,1241.35,-3,-69.05,MI2020
1,Eng-Li_Chih,PI427109,76,1481.75,81,1569.4,-5,-87.6500000000001,MI2021
2,Eng-Li_Chih,PI427109,76,1481.75,80,1554.8,-4,-73.05,MI2021
1,Eng-Li_Chih,GetFrom2021file,68,1399,68,1399,0,0,NE2020
2,Eng-Li_Chih,GetFrom2021file,68,1399,68,1399,0,0,NE2020
1,Eng-Li_Chih,PI 427109,64,1313,66,1354.5,-2,-41.5,NE2021
2,Eng-Li_Chih,MN20_1141,64,1313,69,1430.5,-5,-117.5,NE2021
1,EP1,Ames27111,55,1125.1,56,1148.3,-1,-23.2,MI2020
2,EP1,Ames27111,58,1198.25,60,1241.35,-2,-43.0999999999999,MI2020
1,EP1,Ames27111,68,1306.95,71,1359.6,-3,-52.6499999999999,MI2021
2,EP1,Ames27111,75,1458.25,76,1481.75,-1,-23.5,MI2021
1,EP1,GetFrom2021file,61,1219.5,63,1275,-2,-55.5,NE2020
2,EP1,GetFrom2021file,65,1325.5,66,1350.5,-1,-25,NE2020
1,EP1,Ames 27111,62,1261,66,1354.5,-4,-93.5,NE2021
2,EP1,MN20_1025,59,1191,61,1239,-2,-48,NE2021
1,F115,PI257513,60,1241.35,60,1241.35,0,0,MI2020
2,F115,PI257513,59,1221.7,60,1241.35,-1,-19.6499999999999,MI2020
1,F115,PI257513,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
2,F115,PI257513,80,1554.8,83,1605.15,-3,-50.3500000000001,MI2021
1,F115,GetFrom2021file,64,1300.5,66,1350.5,-2,-50,NE2020
2,F115,GetFrom2021file,69,1427,73,1533,-4,-106,NE2020
1,F118,GetFrom2021file,79,1699.5,79,1699.5,0,0,NE2020
2,F118,GetFrom2021file,78,1669,79,1699.5,-1,-30.5,NE2020
1,F118,PI 555462,72,1505,73,1527,-1,-22,NE2021
2,F118,MN20_1662,76,1600.5,77,1629,-1,-28.5,NE2021
1,F2,PI 257506,55,1092,54,1067.5,1,24.5,NE2021
1,F2834T,Ames27112,70,1462.2,72,1488.75,-2,-26.55,MI2020
2,F2834T,Ames27112,72,1488.75,76,1562.6,-4,-73.8499999999999,MI2020
1,F2834T,Ames27112,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
2,F2834T,Ames27112,88,1725.55,91,1807.4,-3,-81.8500000000001,MI2021
1,F2834T,GetFrom2021file,76,1615,78,1669,-2,-54,NE2020
2,F2834T,GetFrom2021file,77,1640.5,80,1730.5,-3,-90,NE2020
1,F2834T,Ames 27112,74,1551,80,1705.5,-6,-154.5,NE2021
2,F2834T,MN20_1643,80,1705.5,82,1762.5,-2,-57,NE2021
1,F42,PI601026,56,1148.3,60,1241.35,-4,-93.05,MI2020
2,F42,PI601026,57,1172.3,63,1315.4,-6,-143.1,MI2020
1,F42,PI601026,75,1458.25,78,1526.3,-3,-68.05,MI2021
2,F42,PI601026,74,1433.9,77,1509.25,-3,-75.3499999999999,MI2021
1,F42,GetFrom2021file,67,1373.5,67,1373.5,0,0,NE2020
2,F42,GetFrom2021file,68,1399,71,1472.5,-3,-73.5,NE2020
1,F42,PI 601026,62,1261,62,1261,0,0,NE2021
2,F42,MN20_1134,63,1288.5,66,1354.5,-3,-66,NE2021
1,F44,Ames7870,79,1632.3,88,1812.45,-9,-180.15,MI2020
2,F44,Ames7870,85,1757.95,96,2008.5,-11,-250.55,MI2020
1,F44,Ames7870,100,1994.55,104,2095.6,-4,-101.05,MI2021
2,F44,Ames7870,101,2020,102,2043.3,-1,-23.3,MI2021
1,F44,GetFrom2021file,86,1879,92,1994.5,-6,-115.5,NE2020
2,F44,GetFrom2021file,89,1935.5,95,2082.5,-6,-147,NE2020
1,F44,Ames 7870,83,1792.5,91,1985.5,-8,-193,NE2021
2,F44,EL19_6123,82,1762.5,90,1957,-8,-194.5,NE2021
1,F7,PI257507,49,981.15,50,1001.35,-1,-20.2,MI2020
2,F7,PI257507,52,1051.1,53,1073.8,-1,-22.7,MI2020
1,F7,PI257507,76,1481.75,78,1526.3,-2,-44.55,MI2021
2,F7,PI257507,77,1509.25,78,1526.3,-1,-17.05,MI2021
1,F7,GetFrom2021file,59,1165,59,1165,0,0,NE2020
2,F7,GetFrom2021file,60,1192.5,63,1275,-3,-82.5,NE2020
1,F7,PI 257507,56,1115.5,61,1239,-5,-123.5,NE2021
2,F7,EL19_6607-23,56,1115.5,59,1191,-3,-75.5,NE2021
1,FBLA,PI546482,62,1289.4,62,1289.4,0,0,MI2020
2,FBLA,PI546482,64,1339.05,64,1339.05,0,0,MI2020
1,FBLA,PI546482,74,1433.9,80,1554.8,-6,-120.9,MI2021
2,FBLA,PI546482,80,1554.8,84,1625.4,-4,-70.6000000000001,MI2021
1,FBLA,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
2,FBLA,GetFrom2021file,70,1448.5,72,1501,-2,-52.5,NE2020
1,FBLA,PI 546482,63,1288.5,65,1334.5,-2,-46,NE2021
2,FBLA,MN20_1220,65,1334.5,65,1334.5,0,0,NE2021
1,FBLL,PI546481,63,1315.4,67,1403.7,-4,-88.3,MI2020
2,FBLL,PI546481,63,1315.4,65,1364.9,-2,-49.5,MI2020
1,FBLL,PI546481,81,1569.4,83,1605.15,-2,-35.75,MI2021
2,FBLL,PI546481,81,1569.4,81,1569.4,0,0,MI2021
1,FBLL,GetFrom2021file,73,1533,73,1533,0,0,NE2020
2,FBLL,GetFrom2021file,73,1533,73,1533,0,0,NE2020
1,FBLL,PI 546481,71,1481,71,1481,0,0,NE2021
2,FBLL,MN20_1297,68,1407,69,1430.5,-1,-23.5,NE2021
1,FC46,PI257517,56,1148.3,65,1364.9,-9,-216.6,MI2020
2,FC46,PI257517,58,1198.25,63,1315.4,-5,-117.15,MI2020
1,FC46,PI257517,83,1605.15,85,1645.95,-2,-40.8,MI2021
2,FC46,PI257517,76,1481.75,81,1569.4,-5,-87.6500000000001,MI2021
1,FC46,GetFrom2021file,64,1300.5,71,1472.5,-7,-172,NE2020
2,FC46,GetFrom2021file,65,1325.5,73,1533,-8,-207.5,NE2020
1,FC46,PI 257517,62,1261,68,1407,-6,-146,NE2021
2,FC46,MN20_1117,61,1239,68,1407,-7,-168,NE2021
1,Fe,Ames30938,67,1403.7,70,1462.2,-3,-58.5,MI2020
2,Fe,Ames30938,65,1364.9,71,1476.5,-6,-111.6,MI2020
1,Fe,Ames30938,87,1698.6,89,1754.5,-2,-55.9000000000001,MI2021
2,Fe,Ames30938,95,1879.25,96,1899.5,-1,-20.25,MI2021
1,Fe,GetFrom2021file,82,1785,83,1808,-1,-23,NE2020
2,Fe,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
1,Fe,Ames 30938,67,1378,67,1378,0,0,NE2021
2,Fe,MN20_1491,68,1407,77,1629,-9,-222,NE2021
1,FR19,PI600772,62,1289.4,64,1339.05,-2,-49.6499999999999,MI2020
2,FR19,PI600772,61,1263.15,62,1289.4,-1,-26.25,MI2020
1,FR19,PI600772,84,1625.4,92,1830.15,-8,-204.75,MI2021
2,FR19,PI600772,82,1585.25,89,1754.5,-7,-169.25,MI2021
1,FR19,GetFrom2021file,69,1427,71,1472.5,-2,-45.5,NE2020
2,FR19,GetFrom2021file,71,1472.5,72,1501,-1,-28.5,NE2020
1,FR19,PI 600772,83,1792.5,84,1822.5,-1,-30,NE2021
2,FR19,EL19_6470-2,82,1762.5,87,1887.5,-5,-125,NE2021
1,G22_T122,PI340821,53,1073.8,54,1098.8,-1,-25,MI2020
2,G22_T122,PI340821,53,1073.8,56,1148.3,-3,-74.5,MI2020
1,G22_T122,PI340821,68,1306.95,73,1411.55,-5,-104.6,MI2021
2,G22_T122,PI340821,60,1131.65,66,1260.45,-6,-128.8,MI2021
1,G22_T122,GetFrom2021file,61,1219.5,63,1275,-2,-55.5,NE2020
2,G22_T122,GetFrom2021file,61,1219.5,63,1275,-2,-55.5,NE2020
1,G22_T122,PI 340821,56,1115.5,59,1191,-3,-75.5,NE2021
2,G22_T122,MN20_1037,57,1140,57,1140,0,0,NE2021
1,G3_T5a,PI340818,49,981.15,49,981.15,0,0,MI2020
2,G3_T5a,PI340818,48,962.05,49,981.15,-1,-19.1,MI2020
1,G3_T5a,PI340818,67,1282.8,68,1306.95,-1,-24.1500000000001,MI2021
2,G3_T5a,PI340818,60,1131.65,63,1202.5,-3,-70.8499999999999,MI2021
1,G3_T5a,GetFrom2021file,58,1138,57,1109,1,29,NE2020
2,G3_T5a,GetFrom2021file,56,1082,58,1138,-2,-56,NE2020
1,G3_T5a,PI 340818,51,990.5,54,1067.5,-3,-77,NE2021
2,G3_T5a,MN20_1005,53,1042,53,1042,0,0,NE2021
1,GE129,Ames10256,72,1488.75,84,1742.2,-12,-253.45,MI2020
2,GE129,Ames10256,72,1488.75,80,1652.4,-8,-163.65,MI2020
1,GE129,Ames10256,90,1780.95,97,1923.15,-7,-142.2,MI2021
2,GE129,Ames10256,86,1670.4,90,1780.95,-4,-110.55,MI2021
1,GE129,GetFrom2021file,77,1640.5,83,1808,-6,-167.5,NE2020
2,GE129,GetFrom2021file,79,1699.5,86,1879,-7,-179.5,NE2020
1,GE129,Ames 10256,74,1551,80,1705.5,-6,-154.5,NE2021
2,GE129,EL19_6527-23,74,1551,83,1792.5,-9,-241.5,NE2021
1,GE54,Ames10254,73,1502.8,81,1675.1,-8,-172.3,MI2020
2,GE54,Ames10254,77,1590.15,81,1675.1,-4,-84.9499999999998,MI2020
1,GE54,Ames10254,91,1807.4,96,1899.5,-5,-92.0999999999999,MI2021
2,GE54,Ames10254,87,1698.6,88,1725.55,-1,-26.95,MI2021
1,GE54,GetFrom2021file,77,1640.5,82,1785,-5,-144.5,NE2020
2,GE54,GetFrom2021file,80,1730.5,86,1879,-6,-148.5,NE2020
1,GE54,Ames 10254,76,1600.5,77,1629,-1,-28.5,NE2021
2,GE54,EL19_6459-2,76,1600.5,77,1629,-1,-28.5,NE2021
1,H105W,PI587127,61,1263.15,63,1315.4,-2,-52.25,MI2020
2,H105W,PI587127,62,1289.4,65,1364.9,-3,-75.5,MI2020
1,H105W,PI587127,80,1554.8,83,1605.15,-3,-50.3500000000001,MI2021
2,H105W,PI587127,81,1569.4,85,1645.95,-4,-76.55,MI2021
1,H105W,GetFrom2021file,69,1427,73,1533,-4,-106,NE2020
2,H105W,GetFrom2021file,71,1472.5,76,1615,-5,-142.5,NE2020
1,H105W,PI 587127,66,1354.5,73,1527,-7,-172.5,NE2021
2,H105W,MN20_1390,66,1354.5,73,1527,-7,-172.5,NE2021
1,H110,PI550526,67,1403.7,72,1488.75,-5,-85.05,MI2020
2,H110,PI550526,66,1385.4,72,1488.75,-6,-103.35,MI2020
1,H110,PI550526,87,1698.6,94,1862.45,-7,-163.85,MI2021
2,H110,PI550526,82,1585.25,90,1780.95,-8,-195.7,MI2021
1,H110,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
2,H110,GetFrom2021file,83,1808,86,1879,-3,-71,NE2020
1,H110,PI 550526,72,1505,75,1574.5,-3,-69.5,NE2021
2,H110,MN20_1618,75,1574.5,80,1705.5,-5,-131,NE2021
1,H113,Ames26803,64,1339.05,72,1488.75,-8,-149.7,MI2020
2,H113,Ames26803,65,1364.9,70,1462.2,-5,-97.3,MI2020
1,H113,Ames26803,92,1830.15,96,1899.5,-4,-69.3499999999999,MI2021
2,H113,Ames26803,85,1645.95,89,1754.5,-4,-108.55,MI2021
1,H113,GetFrom2021file,71,1472.5,77,1640.5,-6,-168,NE2020
2,H113,GetFrom2021file,73,1533,81,1760,-8,-227,NE2020
1,H113,Ames 26803,70,1454,73,1527,-3,-73,NE2021
2,H113,MN20_1436,72,1505,75,1574.5,-3,-69.5,NE2021
1,H114,Ames22751,64,1339.05,66,1385.4,-2,-46.3500000000001,MI2020
2,H114,Ames22751,63,1315.4,65,1364.9,-2,-49.5,MI2020
1,H114,Ames22751,76,1481.75,77,1509.25,-1,-27.5,MI2021
2,H114,Ames22751,86,1670.4,87,1698.6,-1,-28.1999999999998,MI2021
1,H114,GetFrom2021file,73,1533,73,1533,0,0,NE2020
2,H114,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
1,H114,Ames 22751,72,1505,67,1378,5,127,NE2021
2,H114,MN20_1357,68,1407,66,1354.5,2,52.5,NE2021
1,H121,Ames26804,65,1364.9,71,1476.5,-6,-111.6,MI2020
2,H121,Ames26804,66,1385.4,71,1476.5,-5,-91.0999999999999,MI2020
1,H121,Ames26804,77,1509.25,81,1569.4,-4,-60.1500000000001,MI2021
2,H121,Ames26804,85,1645.95,90,1780.95,-5,-135,MI2021
1,H121,GetFrom2021file,76,1615,82,1785,-6,-170,NE2020
2,H121,GetFrom2021file,77,1640.5,85,1857.5,-8,-217,NE2020
1,H121,Ames 26804,70,1454,79,1682.5,-9,-228.5,NE2021
2,H121,MN20_1543,72,1505,77,1629,-5,-124,NE2021
1,H122w,Ames26805,68,1421.3,68,1421.3,0,0,MI2020
2,H122w,Ames26805,66,1385.4,67,1403.7,-1,-18.3,MI2020
1,H122w,Ames26805,88,1725.55,88,1725.55,0,0,MI2021
2,H122w,Ames26805,87,1698.6,87,1698.6,0,0,MI2021
1,H122w,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
2,H122w,GetFrom2021file,76,1615,78,1669,-2,-54,NE2020
1,H122w,Ames 26805,73,1527,73,1527,0,0,NE2021
2,H122w,MN20_1576,71,1481,71,1481,0,0,NE2021
1,H124w,Ames26806,67,1403.7,73,1502.8,-6,-99.0999999999999,MI2020
2,H124w,Ames26806,70,1462.2,75,1536.1,-5,-73.8999999999999,MI2020
1,H124w,Ames26806,92,1830.15,97,1923.15,-5,-93,MI2021
2,H124w,Ames26806,86,1670.4,90,1780.95,-4,-110.55,MI2021
1,H124w,GetFrom2021file,76,1615,76,1615,0,0,NE2020
2,H124w,GetFrom2021file,76,1615,79,1699.5,-3,-84.5,NE2020
1,H124w,Ames 26806,72,1505,77,1629,-5,-124,NE2021
2,H124w,EL18_2870,79,1682.5,83,1792.5,-4,-110,NE2021
1,H49,Ames26787,64,1339.05,67,1403.7,-3,-64.6500000000001,MI2020
2,H49,Ames26787,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,H49,Ames26787,75,1458.25,78,1526.3,-3,-68.05,MI2021
2,H49,Ames26787,80,1554.8,81,1569.4,-1,-14.6000000000001,MI2021
1,H49,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,H49,GetFrom2021file,73,1533,76,1615,-3,-82,NE2020
1,H49,Ames 26787,72,1505,73,1527,-1,-22,NE2021
2,H49,MN20_1458,68,1407,72,1505,-4,-98,NE2021
1,H5,Ames26772,64,1339.05,69,1440.6,-5,-101.55,MI2020
2,H5,Ames26772,62,1289.4,74,1519,-12,-229.6,MI2020
1,H5,Ames26772,82,1585.25,88,1725.55,-6,-140.3,MI2021
2,H5,Ames26772,83,1605.15,85,1645.95,-2,-40.8,MI2021
1,H5,GetFrom2021file,71,1472.5,77,1640.5,-6,-168,NE2020
2,H5,GetFrom2021file,72,1501,78,1669,-6,-168,NE2020
1,H5,Ames 26772,71,1481,73,1527,-2,-46,NE2021
2,H5,MN20_1441,68,1407,75,1574.5,-7,-167.5,NE2021
1,H52,Ames26790,77,1590.15,85,1757.95,-8,-167.8,MI2020
2,H52,Ames26790,81,1675.1,94,1962.5,-13,-287.4,MI2020
1,H52,Ames26790,92,1830.15,96,1899.5,-4,-69.3499999999999,MI2021
2,H52,Ames26790,91,1807.4,95,1879.25,-4,-71.8499999999999,MI2021
1,H52,GetFrom2021file,86,1879,91,1969,-5,-90,NE2020
2,H52,GetFrom2021file,89,1935.5,91,1969,-2,-33.5,NE2020
1,H52,Ames 26790,83,1792.5,85,1847.5,-2,-55,NE2021
2,H52,EL19_6764-1,84,1822.5,89,1930,-5,-107.5,NE2021
1,H71,Ames26793,64,1339.05,67,1403.7,-3,-64.6500000000001,MI2020
2,H71,Ames26793,65,1364.9,67,1403.7,-2,-38.8,MI2020
1,H71,Ames26793,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
2,H71,Ames26793,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
1,H71,GetFrom2021file,77,1640.5,77,1640.5,0,0,NE2020
2,H71,GetFrom2021file,73,1533,78,1669,-5,-136,NE2020
1,H71,Ames 26793,74,1551,75,1574.5,-1,-23.5,NE2021
2,H71,MN20_1356,72,1505,73,1527,-1,-22,NE2021
1,H84,PI587128,61,1263.15,67,1403.7,-6,-140.55,MI2020
2,H84,PI587128,65,1364.9,69,1440.6,-4,-75.6999999999998,MI2020
1,H84,PI587128,81,1569.4,87,1698.6,-6,-129.2,MI2021
2,H84,PI587128,81,1569.4,82,1585.25,-1,-15.8499999999999,MI2021
1,H84,GetFrom2021file,71,1472.5,77,1640.5,-6,-168,NE2020
2,H84,GetFrom2021file,73,1533,79,1699.5,-6,-166.5,NE2020
1,H84,PI 587128,72,1505,76,1600.5,-4,-95.5,NE2021
2,H84,MN20_1358,67,1378,75,1574.5,-8,-196.5,NE2021
1,H91,Ames27114,66,1385.4,71,1476.5,-5,-91.0999999999999,MI2020
2,H91,Ames27114,66,1385.4,73,1502.8,-7,-117.4,MI2020
1,H91,Ames27114,84,1625.4,88,1725.55,-4,-100.15,MI2021
2,H91,Ames27114,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
1,H91,GetFrom2021file,73,1533,77,1640.5,-4,-107.5,NE2020
2,H91,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
1,H91,Ames 27114,71,1481,71,1481,0,0,NE2021
2,H91,MN20_1430,70,1454,73,1527,-3,-73,NE2021
1,H95,Ames19319,67,1403.7,72,1488.75,-5,-85.05,MI2020
2,H95,Ames19319,65,1364.9,72,1488.75,-7,-123.85,MI2020
1,H95,Ames19319,78,1526.3,88,1725.55,-10,-199.25,MI2021
2,H95,Ames19319,83,1605.15,90,1780.95,-7,-175.8,MI2021
1,H95,GetFrom2021file,72,1501,77,1640.5,-5,-139.5,NE2020
2,H95,GetFrom2021file,75,1587.5,81,1760,-6,-172.5,NE2020
1,H95,Ames 19319,72,1505,76,1600.5,-4,-95.5,NE2021
2,H95,MN20_1610,70,1454,74,1551,-4,-97,NE2021
1,H96,Ames26797,90,1780.95,95,1879.25,-5,-98.3,MI2021
2,H96,Ames26797,85,1645.95,89,1754.5,-4,-108.55,MI2021
1,H96,Ames 26797,76,1600.5,77,1629,-1,-28.5,NE2021
2,H96,EL20_1734-1,75,1574.5,77,1629,-2,-54.5,NE2021
1,H99,PI587129,59,1221.7,60,1241.35,-1,-19.6499999999999,MI2020
2,H99,PI587129,60,1241.35,60,1241.35,0,0,MI2020
1,H99,PI587129,78,1526.3,81,1569.4,-3,-43.1000000000001,MI2021
2,H99,PI587129,74,1433.9,78,1526.3,-4,-92.3999999999999,MI2021
1,H99,GetFrom2021file,71,1472.5,75,1587.5,-4,-115,NE2020
2,H99,GetFrom2021file,75,1587.5,76,1615,-1,-27.5,NE2020
1,H99,PI 587129,68,1407,70,1454,-2,-47,NE2021
2,H99,MN20_1197,70,1454,73,1527,-3,-73,NE2021
1,HB8229,PI601564,68,1421.3,71,1476.5,-3,-55.2000000000001,MI2020
2,HB8229,PI601564,69,1440.6,69,1440.6,0,0,MI2020
1,HB8229,PI601564,94,1862.45,95,1879.25,-1,-16.8,MI2021
2,HB8229,PI601564,91,1807.4,97,1923.15,-6,-115.75,MI2021
1,HB8229,GetFrom2021file,79,1699.5,81,1760,-2,-60.5,NE2020
2,HB8229,GetFrom2021file,76,1615,81,1760,-5,-145,NE2020
1,HB8229,PI 601564,75,1574.5,79,1682.5,-4,-108,NE2021
2,HB8229,MN20_1641,76,1600.5,79,1682.5,-3,-82,NE2021
1,Hi26,PI593008,71,1476.5,79,1632.3,-8,-155.8,MI2020
2,Hi26,PI593008,75,1536.1,78,1612.9,-3,-76.8000000000002,MI2020
1,Hi26,PI593008,92,1830.15,94,1862.45,-2,-32.3,MI2021
2,Hi26,PI593008,94,1862.45,97,1923.15,-3,-60.7000000000001,MI2021
1,Hi26,GetFrom2021file,81,1760,81,1760,0,0,NE2020
2,Hi26,GetFrom2021file,81,1760,85,1857.5,-4,-97.5,NE2020
1,Hi26,PI 593008,80,1705.5,83,1792.5,-3,-87,NE2021
1,Hi28,PI593010,77,1590.15,85,1757.95,-8,-167.8,MI2020
2,Hi28,PI593010,85,1757.95,94,1962.5,-9,-204.55,MI2020
1,Hi28,PI593010,92,1830.15,97,1923.15,-5,-93,MI2021
2,Hi28,PI593010,92,1830.15,95,1879.25,-3,-49.0999999999999,MI2021
1,Hi28,GetFrom2021file,81,1760,91,1969,-10,-209,NE2020
2,Hi28,GetFrom2021file,83,1808,86,1879,-3,-71,NE2020
1,Hi28,PI 593010,78,1657.5,84,1822.5,-6,-165,NE2021
2,Hi28,EL19_6559-12,79,1682.5,87,1887.5,-8,-205,NE2021
1,HP301,PI587131,67,1403.7,69,1440.6,-2,-36.8999999999999,MI2020
2,HP301,PI587131,68,1421.3,72,1488.75,-4,-67.45,MI2020
1,HP301,PI587131,83,1605.15,87,1698.6,-4,-93.4499999999998,MI2021
2,HP301,PI587131,81,1569.4,88,1725.55,-7,-156.15,MI2021
1,HP301,GetFrom2021file,75,1587.5,77,1640.5,-2,-53,NE2020
2,HP301,GetFrom2021file,76,1615,81,1760,-5,-145,NE2020
1,HP301,PI 587131,74,1551,75,1574.5,-1,-23.5,NE2021
2,HP301,MN20_1599,75,1574.5,77,1629,-2,-54.5,NE2021
1,HP72-11,PI542777,69,1440.6,72,1488.75,-3,-48.1500000000001,MI2020
2,HP72-11,PI542777,70,1462.2,74,1519,-4,-56.8,MI2020
1,HP72-11,PI542777,84,1625.4,88,1725.55,-4,-100.15,MI2021
2,HP72-11,PI542777,79,1540.4,80,1554.8,-1,-14.3999999999999,MI2021
1,HP72-11,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
2,HP72-11,GetFrom2021file,77,1640.5,81,1760,-4,-119.5,NE2020
1,HP72-11,PI 542777,75,1574.5,79,1682.5,-4,-108,NE2021
2,HP72-11,MN20_1579,72,1505,79,1682.5,-7,-177.5,NE2021
1,Huanyao,Ames2337,62,1289.4,66,1385.4,-4,-96,MI2020
2,Huanyao,Ames2337,65,1364.9,68,1421.3,-3,-56.3999999999999,MI2020
1,Huanyao,Ames2337,85,1645.95,88,1725.55,-3,-79.5999999999999,MI2021
2,Huanyao,Ames2337,83,1605.15,84,1625.4,-1,-20.25,MI2021
1,Huanyao,GetFrom2021file,72,1501,76,1615,-4,-114,NE2020
2,Huanyao,GetFrom2021file,76,1615,75,1587.5,1,27.5,NE2020
1,Huanyao,Ames 2337,72,1505,73,1527,-1,-22,NE2021
2,Huanyao,MN20_1291,65,1334.5,66,1354.5,-1,-20,NE2021
1,Huobai,Ames2339,67,1403.7,68,1421.3,-1,-17.5999999999999,MI2020
2,Huobai,Ames2339,70,1462.2,71,1476.5,-1,-14.3,MI2020
1,Huobai,Ames2339,96,1899.5,99,1970.5,-3,-71,MI2021
2,Huobai,Ames2339,102,2043.3,102,2043.3,0,0,MI2021
1,Huobai,GetFrom2021file,80,1730.5,77,1640.5,3,90,NE2020
2,Huobai,GetFrom2021file,77,1640.5,76,1615,1,25.5,NE2020
1,Huobai,Ames 2339,72,1505,71,1481,1,24,NE2021
2,Huobai,EL19_6771-2,75,1574.5,75,1574.5,0,0,NE2021
1,Hy,Ames26808,64,1339.05,70,1462.2,-6,-123.15,MI2020
2,Hy,Ames26808,67,1403.7,77,1590.15,-10,-186.45,MI2020
