GenotypeID,DaysToPollen,DaysToSilk,RootLodgingPct,StalkLodgingPct,LeafAngle,PoorGerm,PotentialPollenContamination,EarsPerPlant,CobWeightGrams,HundredKernelMassGrams,GrainPercentMoisture,EarLengthCM,EarWidthCM,EarFilledLengthCM,KernelRowNumber,KernelsPerRow,PercentFill,SouthernRustSeverityScore,LeafAreaIndex,LeafLengthCM,LeafWidthCM,PlantHeightCM,ExtantLeafNumber1,NodesWithBraceRoots,TillersPerPlant,ExtantLeafNumber2,BranchesPerTassel,TasselLengthCM,BranchZoneLengthCM,TasselSpikeLengthCM,TotalGrainMassGrams,Anthesis,Silking,StandCount,EarHeightP1,EarHeightP2,EarLeafP1,EarLeafP2,FlagLeafP1,FlagLeafP2,Ear.percent.to.Flag.P1,Ear.percent.to.Flag.P2,Number.of.leaves.largest.to.ear,TasselHeightP1,TasselHeightP2,FlagHeightP1,FlagHeightP2,TasselLengthP1,TasselLengthP2,Number.of.ears,Total.Weight.of.kernels..g.,Moisture....
MS153,67.9241406709811,70.6168639123956,-0.799356311858639,-0.291131528790115,34.5399722021933,0.997961783520289,0.985452656073415,1.00255793701676,11.6762503969552,25.7158659234974,8.43589807545577,13.6391751664518,4.37907120404129,10.5613925206398,14.1715018545153,23.3128904125971,78.4845673115355,0.544834837258933,3.21312054135237,68.1968442793545,8.35747997422784,152.880882628304,12.9081094053138,1.77570964253775,0.162580782205595,14.1009936047921,26.9097870536222,34.7136242645194,11.9198356972948,23.1136582803791,477.039350310847,14.1306353270954,17.3459954889037,35.9926998620387,80.3004828092569,89.3602672907782,14.9884394680168,14.9977230401307,19.312023769455,19.4386335172592,0.77763377077486,0.770620702944852,-2.52351150152032,163.385256881934,179.679331199308,130.110633943039,146.983743632343,33.742838159096,34.2388521134997,4.0002970260769,285.430076034808,8.03969229964742
MS200,66.1911420600568,71.9322579576636,48.1375717538349,43.3268424270502,NA,1.00633044116333,1.04226311565966,0.989182474831539,9.26115316374528,20.4151661665578,7.53354054309647,10.6517954648122,4.0379052371696,10.0994529182405,17.2477809596524,24.3936957981164,93.7718611147404,1.98515935340883,4.07414959926755,70.3695619159882,7.12873890907343,147.065319812623,11.1363660438599,1.59538496252737,0.0105716739216771,14.361822474597,17.8444428863857,24.1348288398988,12.2660591196558,11.9150920940241,564.996206549276,12.8050847038402,15.0021087947492,40.9338972889368,82.9862610238527,81.3298376510032,13.4066297498669,13.4457869070115,17.8394391843514,17.852016888005,0.7514769182077,0.749771900717917,-1.11899953250229,184.119461071402,179.630858041212,147.368262057444,144.505317785102,36.9607660837817,36.5272458205905,3.98487385228546,269.285191743802,8.51258333491801
MS221,75.3257730510041,76.3747474213672,0.965220155839051,1.31554713712044,33.2761465425366,1.01185746862333,1.01567397226131,1.05720006475252,14.4170182076067,21.8060428566218,8.28287245368395,16.1034962875217,3.77195872453287,14.3807438122954,15.6788142425355,26.9379840432085,90.2080175339078,2.02074278118914,4.2764238677574,65.6661762347823,8.0449880596665,161.516519448651,14.1615818334629,0.566854028865669,-0.00681364888050935,13.9369088714093,8.09543096533361,27.4711162183746,6.98032197480175,20.6511660971657,651.384159580292,18.192292321566,19.157669562246,41.9468269005472,97.9489176358427,89.0517138555473,13.0108241742788,13.0367040114127,18.9705645836011,18.4700204951859,0.687421761350262,0.704804780825205,-0.586964345494179,194.285414213681,184.021389925612,160.015409821456,149.068824522627,35.1565141611997,35.030003904844,3.99992378942996,275.812750467353,7.77022761480475
MS222,68.7010076197147,70.2049197371215,-1.20534843138417,-0.264410393736903,33.7149120252542,1.00237517283528,1.00454615052468,1.00408443860907,14.2204920427264,19.8151628568795,8.09046449887634,17.2547727970413,3.95164771046759,15.548157139437,15.189617781983,31.5988297534352,89.7978384247209,2.30116432117408,4.37385205561905,72.7642988507287,7.90617747804088,170.591848468865,13.234779509802,0.852607386813728,-0.00784897715187106,14.956570844205,8.40145461809789,26.2201572928658,7.5779101526406,18.7542882145329,636.631995687239,19.865300613547,20.339584690044,43.0333754675719,85.9154146282845,83.363549114992,13.4535276998774,12.9919775975771,19.4249262826738,19.3682241692979,0.692609988353306,0.670236823910888,-2.3185760768984,183.83731033971,185.542025681786,150.243526673082,150.942467236821,33.6805835475809,34.546252541167,4.00238810120807,294.199072061896,8.11454505830396
MS223,73.0582778529433,74.1413220685216,46.1694020098917,8.11315190245058,23.5742556304,1.01172687960037,1.04804856743991,1.00084663893139,17.3518687254702,26.557997877415,7.60000494374416,13.2881857406595,3.90844374104939,11.9761351430798,13.1263265907934,22.570022081594,90.2950275363767,2.93247014635319,3.9365108197737,87.8760870005341,8.2754859587605,200.951284125515,14.0761217569768,0.755561792411418,-0.00175886748532895,14.3599279288796,11.9974338220308,34.4257187475573,10.1220555696166,24.6072523839731,536.292597372876,17.634181696421,21.4941272458017,42.9520441751202,87.3628291406315,80.2963791470717,11.982642153555,11.8894834999798,18.4435115864915,19.3331407815383,0.650712044512152,0.616186870838635,-1.19224527176757,235.515198861078,234.455142679176,196.311579166805,196.807316407455,38.9194059709825,37.7772114050784,3.97642027185074,248.416302087937,8.01069350333992
MS224,73.0731200989659,78.9104403428718,96.039062509533,-0.175947698884852,46.498308039856,0.999218626588198,0.98956334662706,1.00104384388205,17.4211273928489,23.1973707584532,8.08384746527074,18.5005138152093,3.73052736946291,17.1001463001564,12.0500152130502,28.1709993530493,92.6276296026494,1.56335288059323,3.02462664780639,79.3687629602238,8.00170581570751,200.455339524948,13.7280498699144,2.32870038411937,-0.0128376508579899,14.6089261381791,11.6496297204702,35.5819721837752,11.1657385704853,24.536626923598,509.469947072611,18.1165986498924,21.3498423613261,42.4322628842663,111.606555282043,109.620684326491,14.4428411836348,14.5498861424134,19.4242957632754,20.0892985713671,0.745563878032851,0.723540343049903,-2.5605114243991,224.089164423293,233.190347631892,188.019548695877,193.24294793398,36.69526561288,40.3312425331282,3.99625979518345,216.678706728478,5.78448440221589
MS225,70.3701611996782,77.3148463603333,73.8728959615203,40.3394072331104,36.8379673862531,0.994607089868659,1.50194926282803,0.809897469724655,23.8944283344982,32.0572623919984,8.11798174537737,19.5103442476629,3.65126510280561,14.1097216472956,11.2060814995843,25.600552817981,71.0173332718853,3.01589168117317,3.64726129194423,84.5787969006361,8.27655444691923,187.286292460632,13.7938788100498,2.92936061172923,0.170062185413806,15.3284147330043,19.4656939121765,36.3214396957392,14.4294334013299,21.6819216201911,373.576214757659,14.6027042269539,16.0284791467256,41.1026032977243,90.5065140329013,87.3849956266237,14.0274443054528,13.5101829320349,22.5457941526385,19.9388327928644,0.621575028653764,0.678081077799061,-0.79117280458554,217.18842977188,197.49104400921,181.507746183337,176.739586101117,34.9842614199072,22.5135273099627,3.99929026306133,312.39079884786,8.52910289182318
MS226,71.1533995175314,70.8483928732025,27.1856749823506,54.2144063031051,37.8234788072313,0.999301508480289,1.06483029501943,1.00038143974178,12.7420204994626,23.3217364338084,7.95012289884651,14.4704355865512,3.67782022497798,13.3749126277504,13.7565977878256,25.3145393685367,92.5635151708016,3.4201011511905,3.59392590999278,72.9500211397654,7.48591592024882,184.536886610684,12.4600454598865,1.0529395835824,-0.008820126092092,14.6082429708642,3.56880686751961,27.0695250690651,6.01104734437287,21.223347991192,541.832319882792,14.8124033621556,13.4011096982596,42.1301399310881,87.0922116724879,83.5913291249581,12.9203695235146,13.043277487962,19.0055052147484,19.0428694535024,0.680994672767562,0.685633995861183,-2.22467221993768,232.034992224716,225.871270429898,186.815574237033,183.036890173782,44.1902435406007,42.8283677167176,4.00802277417771,265.361726657698,8.0645564833268
MS24A,65.5026206235113,67.1324188795863,92.1938411384981,-3.41635917044129,29.6807872293114,0.997182231577607,2.03534481476964,1.00222786169223,8.03719422395711,20.3195810864952,8.10914942578486,11.9202852155646,3.9051484359172,11.1863658787323,16.0958604952125,25.115778381089,94.0540328226083,NA,2.63811445020162,95.8926712969354,9.4942612249428,146.281375675161,11.5257208503587,1.66984356133788,-0.00327779960731024,14.2864859368168,16.9607652621,28.1872303488326,11.0875659982648,17.0880924758402,582.099338096523,10.0407675624886,12.9679736967847,44.0215137131579,85.2656509674099,81.8351713064429,13.1414306358709,13.130341499926,17.0090706389991,17.4736308791528,0.773474193747439,0.746409072190564,-1.56531418226806,174.514088231209,176.402084039001,139.531491002411,139.486595722613,34.740736231388,37.64227379718,4.01022274871371,206.310943143217,6.92113699873109
MS67,76.7054236188778,78.6545149609042,18.4256023359708,48.413559394167,58.4237270260466,0.997223899517523,1.01320150531882,1.06909317271304,13.8481072958994,16.5015030496681,8.36188267501528,15.9162168043505,3.1691642716865,14.2601858219892,13.2843518127171,25.4395702125381,89.3964628386679,2.04916544007261,3.46855156485691,64.0667201827411,9.97619837100268,143.209307669862,13.2172043873183,0.333996902433999,-0.0063583093606825,14.2563643658252,18.4587140478776,28.8674279998305,8.22143755314882,20.9168244708829,382.100993944107,18.8602882894997,20.8808828073887,43.4046851722253,87.598855942613,89.1188213679301,12.7836353578646,12.9899236218685,19.2828045365325,19.0167820431715,0.66513155536891,0.685082748408577,-1.00405285542361,176.466011800843,176.968329608601,152.960657659859,151.118410544752,24.8191412953433,25.949217401898,3.99669111592588,168.357740968876,6.70001431004045
MS71,70.7541664064231,75.0637483845319,0.316115295300604,4.00558249221088,NA,1.01161480450999,0.983828755126814,0.994345822640479,18.3381298950578,19.3977487000427,8.34272113938844,14.7633306601859,3.68936244546765,13.9084397882807,15.0133907360902,25.9328934685497,94.760951172135,1.84713042245157,3.70286512229623,80.3904738452877,9.19576859429361,178.871250716887,13.4932326470858,0.835655789582201,0.00855468784455961,14.0212969445369,10.7063218934903,32.1316473131663,10.8079841238466,21.2472398030295,522.978636001002,15.6767251958117,17.4206865973882,42.3235833658607,76.3725387267286,82.4864259364456,13.3069391495865,14.0058447103555,18.7974627379545,19.5249675774751,0.7142551853214,0.718684319818184,-0.259436076502483,199.70025011311,201.70465318887,159.02459034827,165.058902237617,40.3639835730609,37.8018532371201,3.49117168280944,163.112548482349,7.57375172345952
MS72,67.6304643525827,72.4866010412027,44.9154756988964,-0.0102437848315965,46.014876711405,0.998559719532445,0.994072160761919,1.01079436922247,8.52416349617337,26.9872980110475,NA,11.5369197715584,3.3564044363003,7.85739776344186,9.90135917748342,16.3685035213332,68.8338219464729,1.91058542190391,3.52816565457038,75.0489252436557,7.92261163305248,186.3120825041,12.7458581166389,1.18452309312264,-0.0016335581938024,15.2837562777267,13.4848367633122,31.4095507088501,8.04024967749199,23.6345808730981,403.448717550004,13.1407714691352,18.9039077909523,38.7763708079784,82.3192022717979,87.0810131360782,12.599690259223,13.4768224892864,19.6078623693325,19.9559330202695,0.64548941163409,0.672551520343886,0.162367777422016,210.138936240549,216.524770118771,170.752137703943,178.040275101493,39.5820359903064,38.5001387139242,3.96532006318581,212.145665850647,8.01351869087197
