GenotypeID,StandCount_mean,EarHeightP1_mean,EarHeightP2_mean,EarLeafP1_mean,EarLeafP2_mean,FlagLeafP1_mean,FlagLeafP2_mean,Ear.percent.to.Flag.P1_mean,Ear.percent.to.Flag.P2_mean,LargestLeafLengthP1_mean,LargestLeafNumberP1_mean,LargestLeafWidthP1_mean,Number.of.leaves.largest.to.ear_mean,TasselHeightP1_mean,TasselHeightP2_mean,FlagHeightP1_mean,FlagHeightP2_mean,TasselLengthP1_mean,TasselLengthP2_mean,Weight.of.Dried.Leaf.Disks..mg._mean,Number.of.disks_mean,Specific.Leaf.Weight..mg.disc._mean,Number.of.ears_mean,Total.Weight.of.kernels..g._mean,Anthesisday_mean,DaysToPollen_mean,DaysToSilk_mean,RootLodgingPct_mean,StalkLodgingPct_mean,PoorGerm_mean,PotentialPollenContamination_mean,EarsPerPlant_mean,CobWeightGrams_mean,HundredKernelMassGrams_mean,EarLengthCM_mean,EarWidthCM_mean,EarFilledLengthCM_mean,KernelRowNumber_mean,KernelsPerRow_mean,PercentFill_mean,LeafLengthCM_mean,LeafWidthCM_mean,PlantHeightCM_mean,ExtantLeafNumber1_mean,NodesWithBraceRoots_mean,TillersPerPlant_mean,ExtantLeafNumber2_mean,BranchesPerTassel_mean,TasselLengthCM_mean,BranchZoneLengthCM_mean,TasselSpikeLengthCM_mean,TotalGrainMassGrams_mean
S8326,41.0943606994683,96.5771816014357,93.9391164238574,12.77411636248,12.7169555168328,17.2714186137169,17.1753656804623,0.726247722813705,0.73236519835743,72.5798007589539,10.3645122439821,8.08771918335905,-2.1755518628929,211.200469659708,205.606857628543,169.242598924148,165.411467358807,41.5280660602742,40.2025509865321,57.3538029305116,5.95127387832408,9.65981544027189,3.96255788157227,275.411359988802,62.3543425774069,73.7042005213756,77.3730880623768,47.5278886238804,2.9322189892575,4.04273836629443e-13,0.0705361752558929,1.02527948754322,11.7331641387497,26.3837206181775,14.8727138904136,3.5729460722529,14.0300395720234,12.3017588346312,27.4907432748524,93.5986966857676,75.8075615071896,8.57323158278344,175.312931005268,12.3090570341303,1.35140975832095,0.0106414680203413,13.876191685352,11.5771871056436,33.3047044465993,8.57936919827571,24.5427785880169,621.84881624753
SD101,40.600945595547,79.996692537897,84.8688142203354,13.0206288484096,13.2190306082147,18.6097311858685,18.3873338179397,0.695640542367251,0.709717047909732,71.8924508659828,10.8301969134801,7.54906538454141,-1.95425383710873,179.219532072589,183.428703298994,148.000253916389,150.497489430914,32.2961252058762,34.0105698940399,57.6323356183794,6.04521881701025,9.62817050882166,4.01804772951147,238.52108403407,62.4224169777416,71.3732260182799,72.08700359411,18.441260139031,5.10330722218539,6.16905831973824e-12,0.0701837704744074,1.00407967723543,15.9436983012052,26.3182942292979,13.6636137001308,3.9472755374717,12.6610975411432,14.6339449283198,24.2203424255506,91.8091888206056,73.1241700052704,8.34102376998092,170.285046895315,12.8933208427196,1.19118763909506,0.0124779318167387,14.461136259822,10.9470400698076,31.4118706567578,8.47594520070818,22.5070184652921,563.703024803586
SD102,40.1012214153717,83.63412819933,80.8548175656942,12.7254341511826,12.7239957176287,17.7673705852919,18.0658672581514,0.6999684677272,0.697553387851961,69.065678741286,10.8728949726778,8.21919530287921,-1.74975229935072,190.062859975086,188.565758460121,156.813966914019,154.57049636696,33.730995068214,34.2582897495816,59.0609132185319,5.94372260121483,9.90332334878797,3.96717157066779,286.049119959803,61.8713774135968,70.9961720955879,73.5861139382637,19.1155212951932,4.10389027048063,9.71412533745664e-12,0.070172521859588,1.05017457426864,13.0918198739475,24.2706544693776,12.6721502016512,3.6875678736158,11.5358321717338,13.8351635967797,25.5883436258479,91.8037516135748,70.9502805317859,8.21891539343307,155.869512922032,12.3282713966136,1.36638113140202,0.0122003828046475,13.887342814191,6.65516307056348,29.666116888615,7.23193842020478,21.8013657886558,585.675918807782
SD15,40.6498351434326,86.7288087740981,91.0155671974862,13.1626590956939,13.4053017704656,19.5513088641633,19.4491169481198,0.689887683048365,0.694124759896594,75.496492187732,11.8906897928628,7.75573553458277,-1.3285223237196,208.919591603006,203.837115330044,175.209893522796,172.14315013282,33.5314733114439,33.3426302386197,57.5669968566458,5.95629505283793,9.67542703825801,3.98000177260686,224.784979980415,60.2875166538742,70.5629079172715,72.3112428380581,68.0312428272476,33.1068825303647,1.4068312487181e-11,0.0702381259743956,0.97413350813911,15.1709189881528,23.074309725185,13.1010140327633,3.92394659181221,11.4496979801637,15.1419432172658,22.7467825291417,86.603484961614,75.0062946928316,8.76406525963101,187.630833075735,13.0529219649875,1.25470684072504,0.0140020028936066,14.8076836954985,8.87576322740309,31.8325690516325,7.73423386712906,23.4643987233576,533.221210673187
SD40,40.781213297941,79.5375945252484,83.9160018502518,13.130913966634,13.3019108377352,19.2163126084961,18.9978365259818,0.691409097029826,0.695749096034708,75.6410877673502,12.1678380139007,7.4242468879421,-0.92642486076843,205.212889123905,205.119769607913,165.826314711043,164.854361448159,38.9795127626833,39.2751570268884,57.4668049627211,5.96396441846294,9.66439107700566,3.96507475481574,309.853881100509,61.693681628539,70.7229718954711,75.7176988013201,6.63530710797629,2.89451480740944,-2.54706464253296e-11,0.070144942561746,1.01849266769763,13.8467077630952,25.1713658429344,13.3325394095236,3.88344420010828,12.7226262860101,13.6394031633927,26.3406526408846,95.0791739373864,76.9645246135591,7.45031673810137,169.346413958667,12.8629415243021,1.14298451807302,0.0066998003621589,13.9617314394424,5.00538175262056,31.7014972839174,7.07138176559513,24.6812121554278,620.098427697353
SD42,40.1094995630892,93.1010864111917,98.172265101275,14.4356629338651,13.3101529309729,20.2540211983632,18.8981715702899,0.711481857436729,0.705523508020248,75.3600886217963,12.3923809987516,8.57213381246231,-1.93729502546952,204.581129776636,207.463879246174,168.367178790654,170.072217371079,36.0214088703981,36.8629212797126,57.4045047941429,5.991946709674,9.64559481728964,3.91176521595228,230.959764583787,61.633436104618,70.6561762926332,72.8666013672714,56.3894020311528,9.37536376959699,1.12515413652758e-11,0.0702102339745163,0.952773304812595,18.6413593117032,24.945219167031,11.7673355043305,3.82378738660974,10.8999390335141,14.2812982563316,20.1728602468576,92.3915194552592,79.3996900081551,8.87310932969199,165.650659016113,12.8943831090688,1.41089419207629,0.0183547771200018,14.9802600289858,15.7552956177044,33.2974796217917,10.1678252769045,24.083822014646,332.046573955303
SD44,39.2867931314399,84.70531599396,85.7808505290457,12.7874523293578,12.8898102557983,18.9351058974527,18.72466568801,0.688271643532706,0.69309189776132,77.0065018865287,11.7594109395207,8.50877958404333,-1.17028211523222,206.323827708005,198.828827529304,166.70564341215,167.79014626912,39.3156951941841,32.8842859807517,58.1347715459214,5.98017956119035,9.73010343310538,4.02046121347781,263.283902102617,59.4216507237955,68.8565362282226,69.6598497908261,19.4307814846427,10.5704201607005,2.04495760602885e-11,0.0702574272738029,0.997963408094539,14.620355488921,23.1676645690677,12.2355303073344,4.09422226982515,10.9546657640162,15.9746643892016,23.4929014138068,89.6777605065908,75.9446044520718,8.76425639888494,181.421466751128,12.4431012734372,1.05974221678893,0.00960621955932783,14.4874527465268,12.6658081504041,32.426089863697,9.99203364075657,22.5283229784111,579.902984317398
Seagull_Seventeen,40.8389561180962,88.0501254509284,88.8642234584146,12.352711289604,12.5042094323223,17.5180428145698,17.5327527772641,0.710997426212234,0.714695969135915,70.4292978597736,11.0759257892789,8.30782403724366,-1.2691935122153,211.288784726426,209.820390345057,167.907655052006,165.334892609781,42.8065599407116,42.8439859409058,57.8572318827495,5.92427695978507,9.73467266763226,3.94650808325492,283.782742305347,62.9623642703626,72.7843596960491,76.5777783704465,19.8762233380397,9.13127104089629,-1.49384671299657e-12,0.0704795398812141,1.01044149050669,12.8491485158403,27.217885421806,16.3132154148216,3.61120437787121,15.4259620867536,11.7604287420354,28.2118424646016,93.4907655164344,72.0244887662916,8.67046853456292,178.867684773422,12.0871701497399,1.39369914695261,0.00987995248273429,13.9775783996673,6.78043214420919,33.8990540476825,8.34408415090223,25.7747353464248,631.871719784559
Sg_1533,39.6937678909562,112.200389013999,122.312685821633,15.62677333266,16.1007263858042,20.4534540363284,20.9016938010973,0.749581409895572,0.761611343750773,79.5245067877384,13.6538108114993,7.10193688485449,-2.04054314264778,193.28753693495,200.99578275963,164.956090594374,175.31611631801,28.5085207938544,27.7009016930398,57.3207205948583,5.97810550311085,9.66067996018938,3.99032556520784,140.334236698196,69.226547426645,79.4751186317099,81.9105161050646,49.4606405895826,41.5701186109184,1.49231321744381e-12,0.0701787156203016,1.13673328830126,10.6508908603138,16.7710387888092,12.4172719969292,3.14889492126146,11.3489288634601,13.9952221144204,23.6663254154478,90.8296076544363,75.4095633909423,7.58689975157848,173.883378084771,14.558549491368,1.88245701774313,0.043340097261382,15.7802105530284,19.1338709375518,32.763367965385,11.3680123633489,21.4351061162664,354.289571988932
Sg_18,39.4677585422183,112.190609513186,121.427565815644,15.6873492535083,16.0813609029766,20.6582886102027,21.2666409290397,0.752282125670367,0.753019596131647,79.6052944182131,13.4106918844695,6.95257364131144,-2.37966047772901,194.077969248919,209.898945071801,168.019347971225,183.888597009333,26.2473742514331,27.8958624771452,58.2204792023929,5.95802037902381,9.79804881397988,4.01052171343402,136.962362650809,65.866221458488,74.549538573702,77.8109555888277,50.0305561856852,42.93900357504,4.91183829720576e-12,0.0701894426592919,1.14899057691381,11.8530886825047,15.2811634274574,12.6259064782456,2.99734988235296,11.2107376693185,14.8768026023066,24.6529094538191,88.6685843381409,82.4400504207291,6.91464203831097,180.164439014807,14.0112411403293,1.66240685764723,0.0474011255231192,15.3893546170104,16.0695062979596,32.4539684439947,11.9029845404276,20.7347473131354,360.363010609377
