GenotypeID,StandCount_mean,EarHeightP1_mean,EarHeightP2_mean,EarLeafP1_mean,EarLeafP2_mean,FlagLeafP1_mean,FlagLeafP2_mean,Ear.percent.to.Flag.P1_mean,Ear.percent.to.Flag.P2_mean,LargestLeafLengthP1_mean,LargestLeafNumberP1_mean,LargestLeafWidthP1_mean,Number.of.leaves.largest.to.ear_mean,TasselHeightP1_mean,TasselHeightP2_mean,FlagHeightP1_mean,FlagHeightP2_mean,TasselLengthP1_mean,TasselLengthP2_mean,Weight.of.Dried.Leaf.Disks..mg._mean,Number.of.disks_mean,Specific.Leaf.Weight..mg.disc._mean,Number.of.ears_mean,Total.Weight.of.kernels..g._mean,Anthesisday_mean,DaysToPollen_mean,DaysToSilk_mean,RootLodgingPct_mean,StalkLodgingPct_mean,PoorGerm_mean,PotentialPollenContamination_mean,EarsPerPlant_mean,CobWeightGrams_mean,HundredKernelMassGrams_mean,EarLengthCM_mean,EarWidthCM_mean,EarFilledLengthCM_mean,KernelRowNumber_mean,KernelsPerRow_mean,PercentFill_mean,LeafLengthCM_mean,LeafWidthCM_mean,PlantHeightCM_mean,ExtantLeafNumber1_mean,NodesWithBraceRoots_mean,TillersPerPlant_mean,ExtantLeafNumber2_mean,BranchesPerTassel_mean,TasselLengthCM_mean,BranchZoneLengthCM_mean,TasselSpikeLengthCM_mean,TotalGrainMassGrams_mean
CO245,40.0277597601536,66.6283197768908,65.2831844279948,10.3328838356794,10.3054001830673,14.9666859169665,15.2154324790799,0.697969730824548,0.686510017234788,66.9908586248317,10.7647903673417,7.56144453541543,-0.066600356467505,187.958734435212,188.486952414273,148.36788106937,156.026661794041,38.8531691351299,32.8148229327052,58.2455898282999,5.96271081232696,9.78868504074182,3.98290741930984,203.103354902514,53.1898973813266,62.6760777901915,63.7768304425034,17.6759442826695,40.6577528500223,1.06183430104156e-11,0.0700762293425737,1.07661811242818,10.4758762522688,21.614443863512,13.1052405875384,3.48572916743625,11.8499737654293,12.6312939108724,22.5290733145743,90.4265951185659,67.4217342539966,7.51049652583451,166.056900130449,9.62957206228777,0.810358383741048,0.0167548418566108,12.2112493874785,10.3088343931042,30.584558206556,10.1295728419706,20.2777589652131,401.345922555439
CO255,40.186929204815,75.0288665772161,60.2244087798698,11.4363859247943,10.5986783359727,16.8750407988409,16.3600051863453,0.692005416989103,0.660719863536163,67.3268998862756,11.4973480875784,7.73424172290489,-0.320141454608317,191.00875443312,189.089042847686,158.365458650982,154.722228386976,32.2740662352647,33.9966190092513,56.8259111899888,5.93534815742041,9.60994066484059,3.99389953828896,204.775003871902,52.4574519523371,62.6702823637277,64.0800534795531,46.5041319469405,38.1418111153118,7.45425943193823e-12,0.070067946021583,1.00646675443093,10.8157646009058,22.2307712685895,13.3858611838209,3.60007080436216,12.7458713076966,13.1924580675361,23.1780213897123,94.1062735877948,66.9101162374969,7.85567472871796,163.003323259703,10.8426430236594,0.809123278230285,0.0133283938095706,12.5466885649662,8.6589615311394,30.0500869120834,8.7888680482216,20.6148101137387,432.84565411514
CO256,39.8334321240064,62.7972818903829,61.0246506852049,13.5235378995655,13.3377257478564,18.7347935230878,18.3450556130956,0.717443214796698,0.71790234369113,68.6727890765247,12.1405101591048,7.73459040630119,-1.17864926218398,154.624027529625,151.380839818914,122.549320414976,116.826221619117,32.311673885263,33.5116060653525,58.2234136016433,5.97783038888168,9.77774680502846,3.9910709681835,136.701540114081,60.8927375734129,70.5302286573661,76.4778146898173,27.4536281388151,17.1041539763173,1.06520521570008e-11,0.0700418195920762,1.00272658238104,10.7530387334868,21.547519278194,12.1527641923534,3.44668793285712,10.9967346817954,12.7787259507242,18.6756203178497,90.6949084535257,73.4501319566852,8.46207267774037,135.574929753216,11.4838877249743,1.20162530554802,0.020898837218389,13.9886935482435,9.52480586984517,31.5704041300716,8.51462139545093,22.6303080103049,290.775884196736
CO257,40.3162027356042,68.2679271441135,63.4920581218481,13.4509434180644,13.32349967573,19.7385509102126,19.6620408807237,0.690913140700001,0.684260001957781,72.513322864643,12.5069154152018,7.6351278793779,-0.979102785889807,175.27304699632,179.585365968769,145.372524719851,145.862063389566,30.8346127929888,33.6442778586164,56.5820364021537,5.96570067249332,9.54361147403988,4.01667033268846,197.561736834743,65.2051320188856,75.3344446114114,78.2123855665398,55.1273460231611,6.07834188988146,-5.68943503420627e-12,0.0701052432812318,1.00595523417277,11.6463702470151,25.9798664882542,10.1704250456371,3.64467404168986,8.91646694744181,13.4687318573369,18.0314280692866,86.566793692903,71.3433737490814,7.62845468248157,149.083377946501,11.7466007369336,1.00555454104712,0.0106945496724135,13.4953991563168,11.4239831881529,30.5665804609382,9.30103739137668,21.0028660610287,351.638591056221
CO258,40.688930735029,87.878257135831,87.4577609059226,14.7741472648093,15.3277123327543,20.6016599733798,21.6592611579401,0.712154399081425,0.708061995581406,83.3728231996133,13.028025190812,8.20144378130695,-1.59454776573424,190.379093656266,189.054484526866,154.814523476926,154.093162228286,35.7365408056494,35.1279770668561,58.9676901502537,6.01151110085536,9.83194825288726,3.93659814873928,262.529146965014,65.1375258473496,75.0569474039601,77.3584471393155,22.9576989176853,7.04485138796406,3.80664250121399e-12,0.0701351096563942,1.01605094980944,13.5087341389368,24.7202317709351,13.9198904453171,3.6870800198391,12.1457430503124,14.0914492844896,23.1226307774684,87.202162644365,86.7537022134949,8.46471777734192,168.85676016083,13.1232335166724,1.04718245039711,0.00820396610192079,14.7413150395327,11.8581595107887,30.1263530460592,9.21366353776463,20.4440332420805,497.868677302585
CQ702RC,40.3100119714841,95.0196813210048,96.8082297723922,13.4779123679226,13.5535025456939,18.7129189342487,18.776338653264,0.713230714122854,0.719108991763669,82.0754084074894,11.6666976117232,7.56508943129835,-1.81516971177603,220.213126566991,206.245885555061,180.465233274134,169.877992325389,38.820939561214,36.0208486889899,57.1970811094505,5.98427594810392,9.60040517116873,4.02913687770132,238.673334971269,61.3543952822873,71.7833137396356,76.063450112045,14.935344374196,20.9161036223333,-3.36960667701725e-12,0.0701088133313898,1.00920279145259,14.0008163748565,24.2359281131963,14.7738138217987,3.78187433212082,13.1307550104016,13.683624433781,24.5492130793639,88.6241277746583,86.0063279721271,8.11398034806809,190.023090249563,12.4662582822555,1.42598419189708,0.0126756457219255,14.5401338634262,11.1422811955465,32.1955337813722,10.1466546802529,22.5835975964595,527.904150242925
CQ806,40.8284353640226,89.5517794812328,95.3525136496746,12.7829891973997,12.9440767516888,18.2732734015798,18.1034941030491,0.700250872941878,0.710813042235069,79.3718507065661,11.288549402237,8.578377992291,-1.37842335885329,220.685497004008,215.783334961399,180.286031708297,176.989772292348,39.9273853352381,39.0919935074177,57.2464674450805,5.99224597324208,9.59137175467342,4.01225066180699,310.187471786659,62.2087132552203,73.6704435777172,75.2608677391446,26.4434311289174,-2.73519155265132,4.02879118954758e-12,0.0702682925179785,1.0096941263231,16.60662213396,24.9468614247161,14.8229360744145,3.89756658214072,13.7411295329389,13.7459886661086,27.2922250233705,92.7990435370751,76.6728430649352,9.05342463153061,169.674556624625,11.8914283743033,1.10080867644167,0.017934240917068,13.8050938459195,6.03006382423245,31.8230534876131,7.17342676306627,24.8040027543801,597.408232518517
CR14,40.6506191892357,79.765936048331,79.2974713049319,13.3426037829328,13.1709779818742,18.6524359489166,18.7587624374865,0.706576805520232,0.700828526394423,74.0781978567403,12.5621711412393,7.75190395793342,-0.827338418371714,193.419175354526,199.649841316048,159.051808286534,160.084311170846,35.1202510398276,39.253740246816,58.2782183768199,6.01374906029198,9.72127772532509,3.98235826344343,260.766638280179,59.82331235779,69.6875019398514,70.8598713302391,29.0794812152013,9.89548676554369,-1.30387610430827e-11,0.0702021331518075,1.0198414109064,13.940156496589,23.5638969621032,12.9026108150385,3.69786602632233,12.0485843070624,13.3598208760647,25.5790976771771,93.7026592091448,76.6024090389835,7.4560631947742,173.140547065425,12.6204763039968,1.30327872019465,0.00688547910509433,13.7578580247914,7.17672430335699,31.7970629760743,7.68771404373091,23.8664010244553,527.572710827549
CR1HT,40.5596126918516,69.8662636928849,72.6553132330735,11.7070384766025,11.9137530193557,17.4102609864459,17.2788786935336,0.682563138796893,0.69568362695406,74.7771223517084,11.1128884490034,7.23953722377702,-0.769407547883268,191.976324917617,188.096423517466,153.385925779018,151.103430626072,38.6107084062151,36.7158428359446,56.7187636954646,5.92373011485023,9.57504455274614,4.00819245288313,230.552638040992,58.5987040199588,68.0322794370159,68.4725801903898,20.9799995114371,3.36358395782337,1.44939824031631e-11,0.0699236358859839,1.01670104892471,13.1107921524634,23.1926723889354,13.7592463060328,3.7790358431185,12.3685456851523,13.5954427997596,25.6379844362216,90.2047629388263,75.4741980071073,7.8468794297232,167.934674799133,11.6445280488064,1.29179895718704,0.0158467571714986,13.5447386562709,9.27885534057959,30.6756904733517,7.11124405787132,23.2045594201768,560.636558326879
CS405,40.9993136488113,83.8739809661278,77.9209961828392,12.2858445697965,12.1669900022595,18.2780251257665,17.4999455287912,0.689480467685928,0.699920884544454,68.1701340809362,10.7925170769489,7.97314669993491,-1.47779482361005,206.095818685913,194.038679070242,168.054172139058,157.708076653941,38.0712663561361,37.1952183155198,57.3306083634098,5.94138459315004,9.66124805785311,3.98464950123019,280.079170340276,58.1675488265164,70.2645040560965,71.7115607153215,21.3216224993708,10.7098443247941,1.34380354066543e-12,0.0703577200482439,1.00739676876274,11.2006189924568,24.9037348830945,13.768444463763,3.68429925613218,12.6350737578173,13.1939668800653,25.645521357143,90.9727043874575,70.2689676694484,8.26573835639541,172.283344846133,12.9253688704744,1.29661099651278,0.0136936370619747,14.0854474891781,7.00876394597852,32.4049899413009,8.37540212489087,23.5275241424199,569.144638565426
CS608,40.7520313450294,78.7944332861265,82.4526307288993,11.4136760961088,11.5260725088577,16.6013623779626,16.4832012447186,0.686045135400804,0.699590244306069,74.4814662783838,10.7869754638412,7.61350706329612,-0.686982440661798,193.612296043073,191.098016600091,156.006919677052,154.838007658328,37.5923270793466,36.3176472694062,58.1298474339284,6.00818801534005,9.72578554160776,3.99256061382291,260.064581838424,61.0279803838282,70.501012143055,72.170825593466,10.8474409702094,3.0427232243296,1.58698575114524e-11,0.0699882564137427,0.985712688798291,14.0144214921692,24.4485462879712,14.1109565139306,3.73073986429709,12.9346864615598,13.2174911255491,24.9983333958379,91.2516095034277,76.8957902187782,8.01913572263811,168.489519959038,11.2879795758335,1.27871862268327,0.0136521360491087,13.7257310549171,4.8668334619956,30.6220425786313,7.79850301308951,22.3502352455558,567.497103746472
CSJ3,40.7516203158329,67.742554790853,64.9911720090992,12.69650804908,12.7729676250836,17.5557728232652,18.2094072362902,0.70526855660486,0.698997635413031,71.5299152142572,12.3709509827765,7.61085189928313,-0.42745639885867,169.092657073296,171.199905032245,135.194197438339,136.989517537045,34.9495875575854,34.6018557277422,57.99175045065,5.97272685228899,9.73233107203461,3.98086459533476,241.116710016631,54.4218563867433,62.4806540916476,65.0257832708284,13.4194359217602,18.5209584005931,-1.27565076557534e-11,0.0699266521659465,0.957963261938329,12.0551089986848,23.961169540958,12.6697026113062,3.66681892069448,11.4845368844462,13.4349525706433,23.754416088561,91.072137250675,71.7887287890985,7.23741613445057,144.339994261301,11.3612997147579,1.1802900344474,0.0110207519796907,13.6006459789209,8.58341678952751,30.7013710397461,7.92069442432248,22.6272140197414,463.716546983502
DE1,40.118679016656,97.3745761860402,95.9477603949124,13.9451340516946,13.5859065089925,18.7488891621352,18.5063790643277,0.722427416265621,0.723354938243033,77.9496803755044,11.8459035027278,8.4900163641762,-1.99321830373336,190.774205813428,192.817081626253,150.267281614382,153.238406628592,39.7798106270345,37.6193950089402,56.1268030249584,5.72374815237585,9.5817150139031,3.96619459519915,220.880511461536,65.741496223415,74.0408048138716,76.5467869330918,26.1544147674149,35.8973750827792,1.25953102114718e-11,0.0701240416604406,1.00370842361451,15.8168739188362,23.3925615693038,13.197400519813,4.12309741011524,11.9732851147845,14.4970410562788,23.0603687895218,91.2058370843632,75.4726140540488,8.6855477905275,169.372995590419,12.3248288339787,1.37245323986653,0.0172513645370839,13.312325299839,16.0673809821731,31.1634665601139,9.85915265305004,21.3254827608776,513.880733666085
DE2,40.7968914153815,83.9260271657359,83.4267007354553,13.4551766009778,13.3270484489186,19.2135466351887,19.3854467729206,0.705604496175031,0.69156578895937,72.5405519815925,11.3580574024519,8.739133528104,-1.33539360780225,198.549515825726,199.753457439423,162.924214964088,163.307398798562,35.9472130505282,37.0332631699434,57.8500769061956,6.00194701319669,9.71002248832321,3.97064900422085,310.724785917371,62.1428143114493,73.5439116309046,77.3809061914157,16.518913833362,-0.371185264518751,2.57536353354126e-12,0.070165243870642,1.00031922260219,15.5961047508421,25.8951835549633,13.0558300705975,4.18332834470962,12.2722528431101,14.8488171424524,23.1702277535039,93.6527434883774,70.2574847105275,9.14023848928865,173.135263823994,12.704872422336,1.23149383618261,0.0105467224838374,14.224320276961,14.995531695127,31.6337053736134,10.0148565867529,21.6743214583795,603.396904426429
DE3,40.8458653202514,86.6258443528911,84.9252304657658,13.7860088507487,13.5981606475532,19.9166740755231,20.1874817087241,0.703955966161823,0.684327584444141,71.1336415174255,11.7317647927412,8.53033243578254,-1.58589209249864,198.705214385285,198.189991690222,164.437249065109,162.767113361185,34.9040849283068,36.5621660093292,57.696493905198,5.99790355843169,9.68111535367017,3.96958160416148,298.272478520116,63.4672376446252,73.6478940447808,76.2082098697243,17.3791204534319,0.933913987759915,3.14828371705822e-12,0.070153885355965,0.999323609503725,14.5613137623463,25.2876253355995,12.9501922614072,4.08574099249357,12.0995883250861,14.7122533922438,23.2604212500526,93.1587032652961,67.7081547557781,8.70988407477671,172.572553634431,13.361007806157,1.22230548423571,0.00840488499213996,14.5940810503131,9.49967609260079,31.3842898669264,9.17297776701725,21.7898501621817,576.49702047015
DE4,40.5157498922321,85.236042578776,85.1853765837713,12.6895077524286,12.6378810467944,19.0808417086294,18.7498633351968,0.684048994067782,0.683073775184247,77.1237620569633,11.5159316308308,7.84498636527829,-1.31005898643503,211.667770179001,210.758002650764,175.113111147106,174.435262598768,36.7502627113212,37.2152829693234,57.2933645308085,5.96133396791965,9.61261269713329,3.87394761096481,258.513498313085,66.154485342864,73.8263203604547,76.9472072070692,48.801432399631,-0.791188975251288,5.38906072544698e-12,0.0702244054400281,1.01420303241969,16.1793716716183,23.4848076333307,14.8176046745262,3.83472948009571,13.9744277135804,14.2191903096829,27.0729929202008,93.7044054611148,75.4850602609854,7.82135576191028,186.277251339081,12.8778724254209,1.41002771575124,0.0123986604193003,13.7226236118673,8.05406233758695,32.1010166123391,7.43844198494248,24.5001814402741,611.343685832769
DE811,40.2891334380146,84.8981555603245,91.2801882675939,13.6349697876196,13.8397187814171,19.4283009865366,19.5722247860684,0.700567328506902,0.702848656627863,79.5458703239977,12.7192487832607,7.38164641505363,-0.931407841355981,201.936762839,207.631185339816,166.080165174722,169.839444232185,35.899593727602,37.4829470641173,57.6612519961145,5.95208661018688,9.67722179342315,3.44330845441752,230.19705010786,67.482167251921,76.881367698628,77.9083312156959,37.7516986363116,6.2796986562233,-3.02973965360387e-12,0.0702501369097691,1.01642885611361,13.8711472162871,22.8052320855062,13.9468977924136,3.76366582902972,12.8178270784317,13.9104058796529,25.7371154652648,92.0345927878081,79.643119003247,7.30304289418933,186.68241788714,12.8593278771237,1.38253003821126,0.0141629537967441,14.2028576229192,6.0994600998619,32.1611254319943,7.87631225874537,24.4530195605491,538.466435594803
DJ7,40.4530351799441,88.3936632674881,89.0633735103647,13.865565721829,13.8007117031809,19.3416129124779,19.3636126688466,0.708823650928853,0.71142843579405,77.2952189161573,13.1837873192466,7.81363988273428,-0.772132941587725,198.793696664447,200.947231999475,160.164045790306,162.637385024006,38.5011745625688,37.6918588537107,58.0781560154986,6.01256800194352,9.68186896464114,3.94736129866315,243.824809490221,64.7725669113104,75.5011300858868,77.185425014983,15.271985615875,14.7402661030098,3.84308071477157e-11,0.0700291112578968,1.00054512970797,16.1536671263097,22.7644459058612,14.2506927319945,3.8933276993153,12.8807182826221,14.3986202212645,26.536472516086,90.4625489639327,80.2677644612972,8.02398821097916,191.194370069132,13.8798618790523,1.52428925937362,0.0106556070489615,14.6825872024337,7.51890927348139,31.6831360676349,9.88508693619719,21.8008269533976,594.630050975138
DK3IBZ2,40.3341103923254,81.9870672592214,79.6703357117016,12.9880079358835,12.7922449090067,18.5654983484819,18.4532894545473,0.697863325883987,0.699526421348684,76.5199146159588,12.3149505660569,7.68088633055444,-0.75881670466226,201.421664547479,199.514860749515,163.709343226505,161.945606212077,37.7079632303874,37.5083317229232,57.194904202353,5.9128919321105,9.68023242029028,3.97818312718231,285.050732192109,61.3333368328624,71.4966126865848,72.382446603462,7.80701967456258,6.7656052283802,2.43535747124213e-11,0.0698786879353411,0.99732301308674,14.8993020459573,23.5765865520932,13.5078961093426,3.92974920596618,12.525106493267,15.1041072185574,26.0381379080782,92.6956530780378,78.2986419307663,8.00588351200374,180.362625350609,12.761322640201,1.68051370928507,0.0161191468138937,14.4238036146759,6.60390730326627,30.2843681302636,7.88329496991816,22.3140390572854,621.94626355892
DK3IIH6,40.3798350750906,75.4457409116888,76.5668144978117,13.5456528697016,13.7087471044633,18.7944272624126,18.9089525928171,0.710279045675799,0.712445826853052,75.6791128211265,11.8346607029083,7.44192651808691,-1.5419699596303,208.695263706773,204.681118734359,166.125509487555,165.097175783797,41.7681782642854,38.3927343409316,55.8552826103268,5.35033446375714,9.67744398561326,4.00270809432848,267.157202806585,60.2447259669345,67.7956450291875,69.8856101556461,13.6564396898277,6.8164044049456,5.52347750870652e-12,0.0701843679667477,1.01139797588639,11.4519183998542,23.8414766529098,13.6454815069667,3.77695209374921,12.774278907451,13.7971798137075,24.4370329572036,93.195864489598,73.4938092946713,7.66173783095487,169.334849591611,11.9981119044454,1.31327781881579,0.0144906746213686,14.0311210400822,11.3196637020333,31.906855616723,9.09215891606694,22.9758912429753,549.859799368222
DK4676A,40.848583349295,75.1164880434324,77.7910219898023,12.1225717239717,12.1834021052046,17.6087788550429,17.4519901704898,0.702602802860792,0.701877276395017,76.0927609676555,11.2730337957602,7.97538412912741,-0.949778850471908,201.224405688737,204.797255742242,162.036825286034,164.201040786996,39.029350068173,40.2254400776908,59.3264046832713,6.0110758989602,9.89567960567306,3.99609525720664,268.407066454804,57.3006630244744,68.402369694431,69.2035442889384,28.4181062174099,-1.09250304546138,-4.55800328036382e-12,0.0702919166226187,0.993948933602029,12.6528942880181,25.3419218599751,12.3418442842291,3.85676465319097,11.38609674437,14.0902475329712,22.8530045700149,92.3256152285797,76.7426954240125,7.70365079634864,170.028218567477,12.2477269244261,1.0800685937159,0.0116641238169051,13.2007919285742,5.27994375825956,31.2172704437502,7.91587765401426,22.78196519394,569.856147392698
DK6F545,40.7967729521262,81.9292216949393,83.152736250179,13.3311293161169,13.2753289294958,19.464707126484,19.2834732552151,0.681628360751962,0.685137551145113,76.855429650168,12.1457108818103,8.2108009243065,-1.10017996763149,203.970780837252,206.404563378358,166.866163516143,167.622773924311,36.9897816413199,38.1967621576816,57.3673140324275,5.98502380729534,9.60910693598781,3.96656107532396,287.209619081553,64.7324473226915,73.4363668259927,76.5782985260894,31.2702359994311,4.42009323849419,9.33305169259491e-12,0.0699832763221017,1.00118205730542,13.7392917668678,25.576571180155,12.8124290843821,3.93105263528384,11.6947003547179,14.9546204445663,23.9112104842754,91.7311232870772,75.940143581574,8.67471658137014,175.188917129031,12.8179724968918,1.28633032426794,0.00872124610525272,14.2532195880489,6.51047027548489,31.7763606955224,7.47485242799028,24.0958791983393,555.531717417878
DK78002A,40.1542334381175,83.7917788813138,79.7545155870958,13.5697210713297,13.2837524990952,19.1967062490007,19.3153598469153,0.696111467536095,0.690039347901513,79.4357942071071,12.6167328270941,7.96665087252181,-0.893258140115976,210.012811601135,206.021592814639,170.715083212404,167.075574875598,38.6971881251739,38.2405893397692,58.2931503953884,5.93900214862549,9.79982710416753,3.95958585319425,296.631950506791,63.1130428896461,72.4384404847469,74.6375727092973,10.0619126948267,0.981981615365878,-6.15794568115113e-12,0.0699470821351681,1.00129331412195,14.5698721385319,26.0123830052702,13.3215094804191,3.88817982840237,12.0392417303161,14.2989786133104,23.4440750936082,90.8518794352482,84.8683804973357,7.80486050278477,180.633056943531,13.2313864617229,1.41705673379797,0.0144814499573068,14.8669370067186,8.71057888571598,30.4926057240955,8.23856960733255,22.2288572423309,590.131861083444
DK78010,40.5291833038446,79.2549658063706,81.6499569265286,13.1646768479237,13.4727775087446,18.7850893757738,19.0891384834534,0.693592742125818,0.700439398924476,73.6612037829367,12.4702179861786,7.68724912076969,-0.689141374847299,186.090312975349,189.698293583414,152.487863886809,154.197707761831,34.2796890451228,35.7234470367777,57.823866589866,5.94009937079773,9.72695285036256,4.01522920703478,266.684435225428,61.402159623339,71.4707133332183,73.4669610115143,7.36341367194953,7.0421128314734,4.89302348638532e-12,0.0699012789012034,1.00286581884444,14.615123026062,24.4616154278521,13.7878608444749,3.84870795201996,12.7947787400777,14.3812285786839,24.9436427586037,92.2660390159192,77.3290070900138,7.93964261670323,173.917233119885,13.1600735677023,1.310038584091,0.0099886654207442,14.6880789622534,6.28216856633067,30.4383383485129,7.06170946016248,23.1277225352215,567.372336166489
DK78371A,40.7691981786398,78.7761146292522,77.5103245401999,12.7871541237485,12.6935917201255,18.7275774082516,18.6706005774646,0.684857579277917,0.684501505543601,75.2172109523812,11.9552130154042,7.79491884213628,-0.853345958741806,196.482801857021,195.126139946384,158.697566299671,157.634535429341,37.6221386798405,37.3165501883838,57.7391480334002,6.01816501460211,9.66144834288007,3.97349474448286,299.076505624242,61.4833437437318,72.0961205634904,73.3418304081037,2.97989192985602,5.88058539276888,-1.54719917433432e-11,0.0698657931936087,0.990926063002136,14.9075706129765,24.5137231702471,14.868035782988,3.82791483265018,13.6211616928716,14.1785963125421,25.8907594721642,90.6120898159875,77.0739318315718,7.89472976154224,173.896730887881,12.9513874938634,1.22380336821424,0.0119388996972432,14.453879455271,5.31817284313039,31.2416106265507,7.48930053746056,23.8468703889067,589.590984126169
DK83IBI3,40.7144095801731,83.449888192314,81.0997698076149,12.0600344432684,12.0834246091919,17.2554008413166,17.1135193069825,0.69417870333119,0.702167396356376,74.565656872604,11.3431511638228,8.01046190764908,-0.818832865177436,203.675510713891,201.455582404422,164.41941170496,161.063982171137,38.9885745418453,39.8044929323648,57.2085591753134,6.01498283077561,9.58442588563268,3.94301758786521,298.450276102084,57.4649469683804,68.2092894750795,71.7472593458068,21.1957496626893,10.9583455320433,6.95183147159106e-12,0.0701680355938972,1.00624714528049,13.661622854212,26.0462971046478,15.3175933097516,3.71299690247776,14.292349171814,13.1162737666269,27.2638537927335,93.4262615618768,77.4076799108283,8.11670726118387,173.132513371701,12.0488655922173,1.21412900294815,0.0349141097248408,13.9046689287373,10.0794403813885,32.7053784177253,8.37397679656045,24.5141337006464,618.552726872589
DK84BRQ4,40.6631523998396,75.5829385955737,75.4042854502326,12.0552174395568,12.1190995651819,17.7811722401523,18.0725384593081,0.691564599054229,0.683275169275035,73.7702470282805,10.9545706797573,7.90010356702615,-1.07815112482746,202.209887648549,200.61226805598,162.593689269963,162.299805012377,39.4109787603127,38.0318475102681,57.2860336135238,5.90805948210374,9.67729251413213,3.97342807333001,290.169131924023,63.5716876465577,71.3720154005012,74.736191331912,13.014842622728,0.769835949899051,1.1368440910875e-12,0.0701872843791512,1.00771782078302,13.0685687816552,26.4671920842256,13.5055871093897,3.81829005113978,12.689800095644,13.405523339297,23.7773047942826,93.6218711172951,73.8879659690154,8.54412002139843,171.309062567834,12.1982582418491,1.3816983724046,0.00971552653566846,13.4520367232593,5.35068454080259,31.3752021253717,7.64246417614465,23.1833774060142,539.865315412204
DK84QAB1,41.0260170440187,87.7416332372832,91.9288636944911,13.1674165788982,13.3880437678837,19.1428129800549,19.3052030343894,0.688807916917926,0.692255844146646,80.3474221321915,10.7452974225611,7.93469229370914,-2.21718920358394,217.33739303284,216.547757135265,177.322077646461,176.359208505978,39.5792555812047,39.5732634707517,57.6136571708511,6.02702928982188,9.6148601043238,3.96313585920784,310.91805417322,64.1475503391756,74.3370698477032,74.9693558142412,10.0486743758446,-1.54982298564186,1.73106737277884e-11,0.07006859502219,0.996855252750532,15.9798998198814,26.3392856650011,16.0889090963396,3.83140174433534,14.8387235942585,13.3026790613047,25.6533178631069,91.93501823103,80.2090482674889,8.99405972111583,175.656640394746,13.1368419841101,1.33041059852223,0.0151180410031861,14.7084871859926,3.19585946552578,31.9343854408975,7.08518096714985,24.8230178281394,577.395240860717
DK8F196,41.0589702848732,85.9308516609671,89.481928108671,13.3033269232894,13.4064456808785,19.5412162218471,19.648841898045,0.681184898169647,0.682218111839282,79.5655544107721,12.6519303182958,7.92550979044102,-0.763342916255818,219.966058871445,225.199316262313,179.622818283582,183.349555297693,39.9963191056554,41.1339271813318,57.1193883147271,6.00305619467968,9.54283077200795,3.99474431658133,320.48295120718,64.2294919171083,74.3952879300061,77.5598432028336,16.5186720934831,8.4330851384443,-1.30588283242528e-11,0.0699849666244947,1.00299589251823,16.0278041472961,24.3927809775268,15.8211482242213,3.7786641817724,14.4240452567586,14.4232970467243,26.5648662753927,91.4494614246218,81.2633001875458,8.18417899387904,191.130885421905,13.0886730814255,1.37015120321083,0.00411510340906646,14.2065347909169,4.05574215291634,34.3898602338106,7.66962432267745,27.4298774917921,590.269913003588
DK8M116,40.6433551684861,90.2228037829517,91.2880101039185,13.5189776198177,13.4375112961179,19.2896634575833,19.2362846801321,0.700276293446112,0.703025595745508,82.8363964407644,12.8076443541754,7.79979592160779,-0.762419902876665,208.602757970305,208.464146775929,169.43252850171,170.204477246711,38.4788595983531,37.8668315154435,57.6360275496585,5.9793240855473,9.6847555916804,3.95148451090255,291.766195655312,65.7451564413787,74.4444587701783,76.7652832552184,13.0138951308206,6.25238785379687,1.01774456917614e-11,0.0699489894744402,0.990113127485778,14.4362734792976,24.0779142794292,14.1278823531724,3.89089672558128,12.8078526032058,14.591763129252,25.8944613084207,90.6043076227806,84.5249629704179,8.2278614824249,185.273696109509,13.176819772925,1.65478156181457,0.0123712514307833,14.8885588308659,7.18113439168038,31.1569122516793,8.4061792679952,23.2241572392716,606.553414925683
DK8M129,39.6039521311205,73.6252575342168,76.6280673200716,11.582393987569,12.2629461193394,18.1750434443108,18.7530005727422,0.668239091887147,0.667604491393381,70.5033381685359,11.1222517273418,7.95722502878255,-0.745052554983741,209.577003205781,209.917770055113,170.708788463016,170.829464020913,38.585235276797,38.700721011822,57.5907144947263,5.97224116516829,9.68163534536842,3.97934394972073,319.179168403726,61.8562256179034,71.6205329367599,74.6738159707329,47.6576097625221,8.78806538605175,5.22901513755336e-12,0.0701523637874694,0.989482135376377,13.7531295463789,23.4303025040896,12.6360459412656,3.88778963495993,11.894995519825,14.2040168174681,25.5914661252913,93.4973305828402,78.215117041926,8.35813608312737,179.474229792714,12.7883337504486,1.4021602337307,0.0137784365425058,15.170039571997,7.92720177470848,31.7829805715329,8.03941448620537,23.1654149203412,595.650292945316
