GenotypeID,DaysToPollen_mean,DaysToSilk_mean,RootLodgingPct_mean,StalkLodgingPct_mean,PoorGerm_mean,PotentialPollenContamination_mean,EarsPerPlant_mean,CobWeightGrams_mean,HundredKernelMassGrams_mean,EarLengthCM_mean,EarWidthCM_mean,EarFilledLengthCM_mean,KernelRowNumber_mean,KernelsPerRow_mean,PercentFill_mean,LeafLengthCM_mean,LeafWidthCM_mean,PlantHeightCM_mean,ExtantLeafNumber1_mean,NodesWithBraceRoots_mean,TillersPerPlant_mean,ExtantLeafNumber2_mean,BranchesPerTassel_mean,TasselLengthCM_mean,BranchZoneLengthCM_mean,TasselSpikeLengthCM_mean,TotalGrainMassGrams_mean,Total.Weight.of.kernels..g._mean
MM501D,75.1951510899246,78.1520618886288,28.0403125323597,7.18215144716223,-1.44799727763711e-11,0.0702242730581009,1.01123619761492,12.3552802737319,24.4699345079589,13.2144352491797,3.84953302057011,12.659803764894,14.1152016127965,26.1495596080207,95.6290396104042,80.2144846563609,8.52035159796512,163.787392827999,12.5097116513599,1.48929717287218,0.0202354313493346,14.5040944282564,6.83213257901739,30.8771876711251,7.22378641632237,22.897555787758,599.448613647317,324.85
Mo13,82.5717075574759,87.0613755815795,30.8111632916728,7.81948709891297,4.10439043863065e-12,0.0701077154248381,1.00726579046718,12.2222519830766,23.9747305549876,11.9662734466717,3.55937588875032,11.1446464871069,12.7028861837615,21.6429802183246,92.4889085821091,80.8491610509728,8.65841604154477,188.930265440364,13.8910032560488,1.16442993833432,0.0196405990072227,16.5233820667698,12.5300747292373,31.5602551159559,8.74445400140895,22.3822729526451,381.134108492171,176.05
Mo15W,77.5546649229795,81.1573622644313,62.498699090441,9.85667216989206,-1.23562965415047e-12,0.0701394744105079,1.00509634723106,14.7551196811041,23.8782391339734,12.0490819958265,3.82444398866399,11.1662395639251,13.5706356416167,21.8467048681847,92.1270210656457,80.4378127019788,8.49483935363873,185.193099335408,14.5609182631676,1.21142027862438,0.0320645680560873,15.9222813679843,16.8474670653305,30.5373092786673,9.78117945910773,20.3137242131654,414.598645869639,111.75
Mo16W,79.3250758486125,79.8377604279771,43.361669054868,6.65389266141,4.37844899225937e-12,0.0701205205739598,1.00639523090199,19.5350523695183,25.4250002729943,10.7640473271851,4.17635738915175,9.63935016479789,14.9669772447142,18.4691651528587,90.28029657924,89.3193665755654,8.21089530276842,187.490866522105,15.3118467867457,1.3164763776794,0.0213699188108905,16.3187344984098,10.5291632818784,31.6785428246923,9.93076688059762,21.7499686140164,368.24576696738,78.3
Mo17,72.8700239449761,76.1859338155179,38.09718103693,8.10510609594098,-4.13197982773728e-11,0.0705442675264725,1.00522353385709,12.702885648421,27.8667506417419,16.3247273758849,3.59235322810815,15.3879658477325,11.1875793974397,29.0371223189416,93.5948583368324,72.2885464267218,8.81638128023519,179.469261961766,12.4434789112981,1.53454701834351,0.0120551174065702,13.5932611936461,5.55815253630772,36.0022997901555,7.08258611223287,29.1003754681044,647.702798015062,268.55
Mo1W,73.8949323774507,76.4901376259694,43.6160253922472,7.97399444920068,2.07635297844178e-12,0.0701460095247108,0.998319606992061,15.4294606457112,23.5371324248016,11.881517517983,3.88480177528516,10.6701002089548,15.4123177567424,24.1790472131609,90.2842884456516,75.7849922324386,9.23471106980002,176.741773505977,13.4511432162739,1.25775444467046,0.0138317310873392,15.4653283430997,13.719422792705,32.8119270387347,10.5696276660367,22.5074527452036,550.817896537968,164.85
Mo23W,83.5987884380989,86.3025659540203,23.2753226907613,55.8425193854805,3.3284208722506e-12,0.070123368200504,1.01546923357332,15.5205588845856,26.4894473815011,12.423032635204,3.81520533838701,10.9530871817942,13.2063463994751,19.8496924045262,88.7074295766254,88.2626007366548,8.28837640884265,193.407804046901,15.5963420755392,1.36236913864521,0.0169454977821969,14.4967874391223,10.6467527716743,31.7940637685169,9.73440058444627,22.0165119650798,363.136820728196,59.7
Mo24W,76.5864106405409,81.9504195836195,61.4461586503716,10.6399597249534,4.0426897940371e-12,0.0700908602556721,1.00548014556437,21.4294790719478,23.8807055289188,14.0734758199667,4.04786618130445,12.5762887527524,14.3816425661646,25.847644598779,89.2988731206689,89.5097949419387,8.50448506838869,182.054455067314,14.161073118845,1.90079760042425,0.0209558109691357,15.4773465061027,15.871254513495,32.7211192385466,13.8564511331507,20.1223387111479,487.17404506655,159.3
Mo28W,80.0131171073351,85.6717432185955,34.9394896909287,8.33704697673597,1.14458824362895e-11,0.0700800659807222,0.951869011334866,12.1653153892869,24.8201524568468,12.0773309026192,3.64906965414806,11.1802277855986,13.1636490238197,24.0637444677373,92.3905788830643,80.239375962996,7.87277146032659,189.771137459153,14.9310659814192,1.04775150503535,0.0182635637641059,15.3958743516949,14.1519493989442,32.6657136761178,10.0255414228332,22.8683659264449,405.027028553601,91.8
Mo3,79.4981738704334,82.8995425354361,27.3349452338551,10.9953743100206,5.08244141217418e-12,0.0701510014461379,1.00709701642831,15.2144920571016,22.0145396814255,14.1194470592217,3.81188004216243,11.8586685952381,14.5918630191878,22.8895975641454,85.9468246227832,87.4625595831332,8.10428595554388,211.792469776191,15.3537127668934,1.60380206611855,0.0165112035335339,15.2583281598254,15.2968223081022,33.248741356426,11.2189892921129,22.5591937509382,443.077988544955,291.3
Mo39,77.6417751387648,78.2494811338812,56.8155281642944,12.7541519458671,1.41686315457967e-12,0.0700266586279162,1.01501526187728,13.8875553124006,23.6545707248233,13.559244019682,3.71617284865345,11.8250110890544,13.3342581776325,23.8687023181456,87.4340740732091,82.6168123313549,8.31480054123679,175.945081343993,13.0446638920981,1.34553878242545,0.0213857000685994,14.7739789729677,7.46297322074792,31.9260150715257,9.07540762851943,22.9299378357161,503.133518457022,274.9
Mo44,77.0864490971984,79.7445739315538,33.8458155550189,5.49935906661216,2.55374540958364e-11,0.0702463454505355,0.99515263917791,16.0468893027305,24.0287962634821,14.5754559762864,3.64414170067069,12.8242106252369,13.9743635929773,23.7433102395419,87.9969146497041,89.0145254974693,7.83803880413297,197.442128271369,14.9244125773968,1.39598284487773,0.0120792363784775,15.8059438433378,8.49522842326322,33.7709504818752,10.0144633850855,24.516109248513,456.120073297143,138.95
Mo45,77.3947811979153,79.5621473285894,37.1203628903677,56.241014158724,-8.75217953666407e-12,0.0703064584841621,1.0762884694495,15.7524099343626,22.9685453632491,14.6328548278734,3.6485490003595,12.9124256184002,12.9734972183596,22.7188322931271,88.580034765476,91.0311180060611,8.38177467651569,184.79249372765,13.0705050202703,1.57312396747929,0.0181497118445022,15.4659444970495,10.9272773420652,33.7661097495809,10.8590927225294,23.6746470949827,466.795824011616,254
Mo46,68.8322028664714,72.7147326779712,20.5268770727287,6.7418302634261,3.87437998350393e-12,0.0701442475790031,1.00410071450048,16.3012389411486,25.115624561415,12.6733841719593,3.89638019702677,11.7885519011905,13.1387106750951,21.5975822951809,92.7017408594846,75.968162245999,8.68288674261502,176.708317561993,11.3999095240128,1.34021348634321,0.0143830708853707,13.2314772548098,11.6842332142205,32.0081096379,9.74836963533629,21.9273063280124,464.362671559107,204.7
Mo47,74.988093395238,77.3292116463271,39.6177789801854,9.08433221368863,-1.50282841726579e-11,0.0700692456425324,1.01988955549567,14.388174809969,22.4149716479468,12.9246105166074,3.69441475730887,11.8353573808639,14.0519893479831,22.6430374350597,91.6742557509834,89.3912941791752,8.20686880545264,175.797492115957,12.3485590980477,1.37761166976739,0.0133981025872005,14.3980434815681,12.008693165809,34.4439043512154,10.8768175981459,24.2647343402497,455.797808974882,136.35
MoG,78.5647268144924,82.9979505187611,58.480798292658,15.0913335857936,2.59943455649392e-12,0.0700878831593435,0.998915230537322,13.9498808641482,23.4534076729946,12.5616880543395,3.84634161118863,11.0665766296295,15.1294746496884,20.8513564761452,88.9037467948744,78.0733279126946,10.6299110000584,192.4981956838,14.2607798452095,1.71983611927561,0.0191090716516591,15.2339985840438,15.2853768348028,32.830427769602,10.7026273484473,22.5315627947758,422.846128215961,193.1
MQ305,68.0784437348824,68.3904306359899,5.01155143385083,7.27506449952934,-1.36421013374743e-11,0.0701236179852764,1.0052276465642,13.5149616931851,24.1195724026944,14.2294396830333,3.76727291056831,12.8729376923027,13.7731623775383,24.8981119450822,90.3477584776476,74.8044061961752,7.83028134729856,168.223146592772,11.5984425746939,1.12913735245083,0.00234011790157876,12.3509313566371,9.34432459020417,30.92023261841,9.34561326178212,21.2302537048366,585.593407991271,343
MS106,71.0069322117323,73.8613725694212,9.69385737718835,21.885899064529,1.91055990472755e-11,0.0702156485205938,0.990780941618409,13.9764670425744,21.7056527476048,13.7718237089613,3.78856730920441,12.9201654856524,13.8736987693841,24.1119021033062,93.1770711859158,68.1258789688516,7.57694141805956,149.268707513622,11.3127717611047,1.19185667455495,0.0181146137831893,13.6309090408263,9.19568997525232,31.6701123922252,9.61388065591967,22.4085944670449,445.0599418826,199.15
MS116,67.6393279821473,74.6278398128543,43.9986640367037,8.98378062734474,3.69169625424881e-12,0.0701158777981109,0.925044768485507,11.2489885685466,23.6310621256857,11.5173307008033,3.59602014539864,10.3369673129836,12.9544258119381,20.8410838685606,90.1967230009784,75.7561477940701,8.97002867221973,176.817453120817,11.7680234211121,1.02163928776755,0.0181909485983301,13.6746820601601,11.9975218047423,31.9769044639378,8.27341431191379,23.3074265634778,338.071832482692,192.9
MS132,76.7300476271678,77.6493183097081,66.0764395337154,3.35819783020715,-4.22503698693788e-12,0.0702193322255446,0.998295401530549,14.5420014641848,23.7501920305977,13.8266631514961,3.50469447716846,12.5776887181226,13.6621633955195,22.5733887236873,90.4687799534529,75.5573423629574,8.63853449410688,174.068844939874,12.7315199081211,1.57616424754675,0.0196779318881041,15.7282542396164,11.9700051666306,32.4693553696973,10.6755684957324,22.0000725169759,449.002935804021,151.7
MS1334,64.5809910956026,64.4562884099601,31.2405763633844,13.2953463825951,-1.25361179770245e-12,0.0701000635810349,1.01024192412363,13.0734894173151,23.4438390338903,12.8881265297939,3.60867854402727,11.9822093395729,13.2018670389909,22.6493223702273,92.3407850761876,69.3691613983073,7.6430718040072,169.901533875055,10.5887400561403,1.13741272007671,0.0203256192187987,13.0264455445201,9.57368744670009,32.121728086879,10.1090733807402,22.3531794749278,434.492128310585,153.1
MS142,66.7358817230165,65.5967127494172,24.0032304926383,17.3604528123521,3.39148847894322e-12,0.0702040590016922,1.00737144384007,12.5297440299616,24.3030393978453,13.0038043807618,3.55860881416828,11.559708540387,13.4389575186458,23.2814178064302,89.263417806288,63.9911745440591,7.5695241046494,159.75078846734,11.2709512739433,1.06707299711584,0.0105365317339757,12.8842632499082,10.7789424382174,32.1337606919761,9.01044264345802,23.0981816364272,478.404119644779,217.35
MS153,68.8367520218034,71.3221938568303,19.2937772221186,11.4132415052265,5.60214027944816e-12,0.0701243518630683,0.996946355490598,12.4519722184559,24.2477533388983,13.1823873079326,3.77816137316035,10.9624562966858,13.806950486834,22.7466612355985,85.1087599273591,71.3071360776457,8.37886887659369,162.681715691946,12.6959218749398,1.53041244723052,0.0329531084909582,14.2031635639859,22.9464562444981,32.4699586006208,10.6234915591744,22.3846535684386,459.591369182863,293.3
MS200,66.8974069076905,71.6640042836679,45.8331926691096,32.8923630265675,2.28780189237554e-12,0.0702696836699824,0.995306561712412,10.8367657587916,21.6591962200844,11.8083997119215,3.88312012003939,10.9719554827853,15.7397932338083,23.2131212912956,92.4767187248452,73.8612655444874,7.87417444320796,165.273751545493,11.2553416113763,1.42362923140889,0.0148784545187401,14.0630825034639,16.32856327707,29.7554276056596,10.6009984821333,18.5560400827725,507.889219118999,281.9
MS221,73.4202119503733,75.080418097449,5.02988499775551,15.4930671473204,-1.87595494693937e-11,0.0699721344537684,1.00838442672126,15.1374206927474,23.3886792836704,15.6544493973211,3.81271184280353,14.1322518752138,14.4603821795984,26.6493494911217,90.3901628542907,69.7753732260724,8.17558393443726,162.42059169047,13.492839552237,1.01245459183313,0.0116436339962739,14.2348441128317,8.71793190038801,29.9286795199501,8.52172551868109,20.9197176835513,592.971803652185,292.75
MS222,70.6946587968065,71.9054993700719,8.46260733061714,9.38053565139278,1.27703368713039e-11,0.0699586018056052,0.997723785666088,14.1372223109789,22.9056225270639,15.4913921769569,3.77794097337233,14.1455594166649,14.1335986164135,27.3186762312884,91.1457276045114,70.9482136400307,7.91176826581651,162.71083640136,13.2035829481295,0.992552117962729,0.0132733629384636,14.2289712804462,8.02921809432427,29.5470871618972,8.06450065522039,20.9255743438248,578.937826289875,305.15
MS223,72.5595604543137,74.6965068511633,44.4095812242698,8.76114131275254,6.25413609789405e-12,0.0701109717052909,0.998588260254498,16.4882211920409,25.8078329394571,13.7378223240639,3.79099727578218,12.1157472629847,13.1384358026921,22.3186472229668,88.2709674935378,83.6190107451066,8.19773344440306,191.161418032685,13.9835306393843,1.13423583735935,0.0174393902311693,14.6101790539811,12.2049567311865,32.5983911710333,9.85377702822172,22.907501771677,494.899318121113,273.15
MS224,73.3831883323221,78.6607787615135,54.1406761512829,21.1142634967308,-5.2479028067598e-12,0.0701184987384234,1.0038657820729,15.0837755359438,22.7847960601626,16.3399125424693,3.72108427696516,14.8400406350273,12.8260575868291,26.238659964499,90.2406078575867,80.0269384194853,8.14581270683657,188.030414877002,13.3668530128313,1.53289705056178,0.0236603850571617,14.3746588196074,11.2624608713949,33.9382089451523,10.5070159912318,24.0512242892249,495.244057969842,220.65
MS225,72.096927525115,76.9559294875003,51.5285027003974,35.6783171868474,5.30131494258512e-14,0.0701941205811763,0.963004417898807,16.3579919544839,24.5496423160378,16.0142949515149,3.68676157221427,13.7965425074697,12.9296728705198,26.0242418883321,87.9563822967106,81.9848706016353,8.44450063039614,187.470531652532,13.9821246563619,1.67049770251605,0.0309015357137075,15.0940655226925,15.3136054670495,32.4670119514702,10.7565917926687,22.1374657483075,466.778971877082,328.05
MS226,71.2545702773693,71.5089530335367,23.7821115690913,33.6552627789767,1.50243324725796e-11,0.0700874776462396,1.00199130754554,13.1910470182151,23.5623277356393,14.0958626918689,3.85396248262331,12.9556484132247,14.153234243828,24.2395571449246,91.5095245368145,73.4580653013228,7.62583157143896,176.69483924932,12.7736137663579,1.14775765703419,0.010381796519905,14.6770482134835,5.87562121473363,29.2603280049118,7.08666590174796,21.2102204630117,535.653034672494,253.9
MS24A,66.0525473553223,68.7444113564542,61.0709226286079,13.2238327492047,1.05687472662375e-11,0.070317920157183,1.00110987469985,10.3148624872948,21.7006064066307,12.078022252354,3.82759097176365,11.1250701765217,15.10109044036,23.143317335546,91.7302460723501,85.6018671902247,8.66746728106863,154.944498281168,11.6544578536651,1.35140131236301,0.0176852371090757,14.0927179389633,16.462361930519,30.1524587512683,10.8286866815159,18.9462486575706,511.833382688727,210.65
MS67,75.499723360214,78.6410008953784,27.7805238104739,46.9732376651054,3.63956434434876e-12,0.0700944911464722,1.02328700214906,14.2030102179611,21.8210573333326,14.9620030428907,3.41161262978589,13.0439773110326,13.4633068497365,22.976716966367,87.4963129606105,67.9318579874913,9.35813218501571,161.778346095451,13.0615150725168,0.934628757886269,0.0153861605626166,14.0249465507678,16.522558697755,32.2156352423168,9.18110211595203,22.5327903044711,414.196334905124,186.9
MS71,71.7599247573995,75.7007629722809,19.3692687478664,11.6039967612392,-2.46133669001836e-12,0.0702026979601895,1.00153524915734,16.5032506301436,22.9759635386568,13.8352509425472,3.70011218057493,12.651747101141,14.3025775268985,23.5922701667598,90.8057004788447,79.081135934804,8.70265243391189,175.9682351451,13.5577605733072,1.29769131593825,0.016061852622095,14.1408417085559,11.1503442193108,31.6300349641843,10.131183219407,21.5618609392291,475.031791712643,187.15
MS72,68.6339155123742,73.0937374570936,40.2152661887614,9.10049121623903,-9.40312411268351e-12,0.0701098345130498,1.0150072881834,12.0047363640878,24.9383733953781,12.5567810063963,3.63101639736513,10.1882673875077,12.0314068994088,20.7567022141871,82.8784991873692,75.6264553816305,8.16770376122487,182.347190755565,12.8159431539671,1.28646797331618,0.0198332761301369,14.9144608062849,13.0266353704027,31.8272475164705,9.09563390394827,22.5122647510073,450.807325937872,214.65
Mt42,63.1896883265381,64.5411883184286,22.5216219162801,69.4654680674522,-3.70772509916684e-12,0.0702353708762765,1.01014674355204,9.78628572631744,19.3631195505463,12.0579072720953,3.33231549263081,11.1293601827389,13.0481114754036,23.2159982397084,92.066626623106,66.3717571090817,7.77804242391287,136.07947956692,10.760681370765,0.955978207836901,0.0204624857502572,12.4116451787562,10.6266002479584,29.398765217568,8.60557733075219,19.7526241008932,356.006841092659,159.4
N192,69.5470848609825,70.8571916714206,15.9720975718487,-0.453469348550342,-2.43983444558893e-11,0.0699271030717674,1.00751979359168,14.8586777270278,23.7149001223885,14.2094958564698,3.85022394393827,12.8360359565226,14.3644503677405,25.4364147298286,90.5178922882092,79.5613263747249,7.6896042580406,172.650095114694,12.3273788125081,1.7985181680461,0.0240448314218252,14.2150546274035,5.97086005030251,30.4494128120691,7.75993634424883,22.608195426782,638.413615758248,336.35
N193,69.2033361916251,72.1244899838429,65.1366760346599,10.417369486881,1.12853025535653e-11,0.0701142953402262,0.98981650522669,13.4699322683104,22.717235430005,12.3433562903564,3.99447582560075,11.4338562107154,17.2697296156741,23.5796002133747,92.0525402175873,78.4785572358197,7.97313141541947,170.962997924687,12.8391112904776,1.49682460772661,0.0160936304403087,14.6474087172232,8.91324582549684,32.5477005002801,8.62701573122298,24.028421645999,575.422113527751,273.7
N199,76.3128249273856,77.9306516070381,34.8486501733874,2.97672152565663,-4.3132407367974e-12,0.0702035814521351,0.994729167699621,15.4921091604508,24.0621523101906,14.2222751289619,3.85103481038367,12.8687026228413,13.6602927962415,24.3866665069445,90.161535701244,84.8403846199182,8.05919503355886,193.93243706009,16.0562325578457,1.56012591388145,0.0154078140891035,15.9731046828569,4.56582987099501,31.6957724485404,7.50528204488187,23.6145662459394,502.197718983116,306.2
N200,77.5791341820528,81.5066069033791,41.4565539183458,1.01349385776948,-1.65230121251803e-11,0.0702658253982515,1.00961016804777,14.2085788590797,24.7226217481478,14.4014619753735,3.69942317342074,13.2917643522634,13.6246137568301,24.4639311369373,91.8691397768615,84.7127683784715,8.64160518947373,187.566340523161,15.2683011886227,1.41495557210247,0.0144509043425977,15.8755899051702,5.36032193117501,32.5793467331681,7.74650187253556,24.6118164886054,478.212301520207,257.3
N201,73.148716789189,74.5476486105344,8.02891909202579,6.88616136535157,-2.01991270931678e-11,0.0698814315977977,0.994864810809791,15.2915653373113,23.7880296599516,13.5490824978007,3.95904955784729,12.519448106912,15.1577128950456,25.9912794343531,92.4042296570116,79.1537048569896,7.99017547080457,185.643734608905,13.1486941170502,1.69069260021913,0.0152774510437692,14.6450472762295,6.12998411553671,30.3237183374015,7.84761977983846,22.3858570650756,633.144933920695,352.65
N209,73.0281002811661,75.7712166466201,20.9188501260842,7.27779671994526,8.18760684251352e-12,0.0701381093378751,1.00162977065228,15.6417648351024,23.3777245988865,14.100303201027,3.78764652463537,12.723049013365,15.7304353429338,26.5906212558645,89.2749757619079,82.2051418792354,8.81359897196944,166.00909242858,13.7720525923367,1.19342461744925,0.0139261881149757,14.95413123543,9.21614705383253,30.8426690031697,9.00887274869338,21.4821017171677,568.510709814507,331.45
N215,75.5042422244819,77.3621606358775,45.6669734410361,11.0815107326318,-3.89045740067928e-12,0.0701149435086443,0.985203755410647,15.440942646926,24.5790907363085,12.7615003395931,3.98183505532255,11.1748229113863,16.252576933834,21.5423111047703,87.8635532485704,81.6625031935053,9.34687581843021,184.170973074837,12.8250660993781,1.08889517645437,0.0230946139655423,14.5056664744848,13.7794413701695,32.8672018376842,9.81339166878795,22.8525977660345,543.312422262067,263.75
N217,76.3746585603443,77.6122927372792,20.8753570188136,11.5235589176847,-2.19519957767034e-11,0.0699468224564127,1.01096349241392,14.9144334650701,22.7851011821946,14.649866079089,3.72885764582506,13.0619450243854,14.2454411534329,26.3929694693884,88.8962881625576,81.8192641326571,7.38732972520143,175.878282652151,13.0979117681611,1.31049904140499,0.00597541892995267,15.0987105755704,8.03057089480994,32.4062521662101,9.1729923818211,23.5911570581847,539.114313028477,250.1
N218,75.8020287764551,77.46311645195,20.8078920677917,9.0002214093517,-1.23216922776059e-11,0.0699163868310012,1.00158208853005,15.8363598318839,23.2548749976704,15.5393505357692,3.8224583318701,13.6630143247519,14.535733678537,25.2792706096634,88.059014660896,83.6589989599645,8.0742358896252,182.547669477875,13.6133703045959,1.23441492184709,0.00579558527929491,15.2195651531143,6.80494510697861,32.6790423617131,8.65572959294537,24.419264905571,544.198505006966,278.2
N28,76.048942499792,77.635139317577,10.8420803905951,29.6419883816799,8.43370165370949e-12,0.0701556481366117,1.00032000996826,15.2962303732869,26.127345914861,12.7405610422167,3.85426641326688,10.4111082403108,14.903990676077,19.1563316963877,82.4701839201402,77.8886619928151,7.89423858153298,182.142235364455,14.4717888724607,1.51205547802487,0.00678979029384775,15.4340630687777,10.6081720602894,30.185664376322,9.03002708943978,20.8073297332416,415.004677483719,148.75
N28Ht,76.1735831523547,77.4722108904202,12.8760026816181,52.9435877504508,-7.24392767992299e-12,0.0701671261872834,1.00205371993673,15.4216791449788,24.9303823058065,13.1187576479822,3.86330680605807,11.1557185014726,15.2034571729146,21.4863360695539,84.7988463440154,78.3088654211154,8.15020685302515,181.365062984737,14.2791549544214,1.43054614761506,0.00974105654225039,15.1145511600446,10.5333403324553,30.1419810167628,8.94590333460994,20.7734938971204,470.06668838073,329.55
N501,69.7885596108309,73.1034582511277,35.8386857627864,12.2284514385605,-1.1634169322372e-11,0.0700212819071001,0.981130110657095,15.1967865799225,25.6977578248184,12.3470987305658,3.88634018941859,11.1282684160127,14.2907513632095,22.0365597688193,90.2926339883967,80.6858946377037,8.82439545081201,178.194312821906,12.7543766199581,1.42674297169807,0.0130769687104334,14.7817842337785,8.9657653775669,32.8043180888158,8.41533315298129,24.5928953949547,463.579042030568,179.3
N523,73.3240528991687,77.5699407117932,18.7568146119104,50.4522280106998,8.61283266928581e-13,0.0703251394339018,1.00910714183323,14.0616994560584,23.7259971570347,12.890081721085,3.98864781629902,11.530341985283,14.8612941644644,24.2584027916668,89.4785311565833,84.9823989501109,8.08086575776824,197.762695799635,14.2985854991149,1.37250800174966,0.0134411447282746,14.755778298684,9.84207870254108,31.768201156841,9.1958487610246,22.1457261058772,508.005499750597,297.2
N527,71.9875055338428,78.305168721134,11.1402160624311,14.3933120871861,8.4113375986572e-12,0.0701504600982976,0.985206382208703,15.6543410835645,23.2330643566915,13.2919522417116,3.96312290965403,11.9962675183795,14.6634446293348,23.4284244486203,90.3799431906813,87.2687950525847,7.90385484209652,172.086773985175,12.8757694571391,1.18325077430275,0.0119576183082823,14.5317027926582,11.5111123671466,33.2039057728206,12.5140513709479,21.7845800229715,463.98414037183,224.05
N534,73.3952821903054,77.0469824802505,25.8540983778205,38.6761149602082,1.80062700860795e-11,0.0700933415434952,0.982378381300309,13.8644166274122,24.9319772826838,12.1360937452603,4.00453554873134,11.3959634297904,15.3741439612243,21.8270551572597,93.3400553527424,74.5834639226125,8.92003025782135,186.252511050924,12.7427811312362,1.19290146222211,0.0282748413234581,14.0136866692474,11.2841115002534,32.5619500243161,9.07083466263514,23.4746718657012,522.980549949723,279.4
N538,76.5777771254728,78.0832199421267,27.6531884275442,4.90870551097655,-5.30409050014669e-12,0.0701953494688042,1.0033066376643,14.2969064421186,23.1101787938859,14.2204816123362,3.69278030379766,13.197934588946,14.039127704615,26.0351826229398,92.3896013340566,84.9738971711218,8.20422531523768,177.358511112857,12.7112698795812,0.946821672800486,0.0128509910125948,14.7133787261226,10.4883826109829,32.1278395186986,9.14059574910962,22.976110206232,504.884760190097,265.25
N540,77.3189281165435,78.0869308614739,27.3669057840547,4.29425188677859,-6.33048821696569e-12,0.070177361089052,1.00597509825296,14.5272020919147,23.2220209784824,14.5928431236392,3.74631056724239,13.4050834074656,14.1420383231128,26.347885932083,91.4601421732185,86.3987996202011,8.37040920228718,175.400902249455,12.899753956044,0.921125758667146,0.0130472221902795,14.9683197849074,12.0770960938714,32.1064874432015,9.48276812749411,22.6214580750391,514.778322432264,276.5
N542,75.2249886481726,77.5269731552065,15.8783361268909,18.1077875117111,-6.18701617716155e-12,0.0702971064172452,1.00678724521027,15.658601649515,25.4028746992804,14.0091402296282,3.83191293492413,13.10890620546,13.913873235798,24.4308021102782,92.4900861268796,84.8043259031171,9.00930806674191,167.964352240965,12.5090161966181,1.08909614128061,0.00586446750810209,14.2096375196434,10.2605119323382,32.5041312777018,9.81434178362433,22.7074390411993,526.177820954245,217.55
N545,78.061024091436,80.8924677411752,39.9842857431142,4.75678846257724,1.19656645702904e-11,0.0701884854837841,0.997313816741009,13.9748153381522,23.503558541103,14.2709236440341,3.66440975556274,13.2626351232985,13.9085704675938,25.3894156715674,92.2174438860313,85.4865605023971,8.34441979861581,179.536977227106,13.1396141182311,0.925014166622157,0.0143212028449227,14.8882222889539,12.4338915389504,32.4006495333971,9.668739901322,22.8684614126483,485.55655929887,280.3
N6,71.2925303977835,75.7083307678205,56.8085058986703,10.1409113353695,-1.20767042199876e-11,0.0701402060867219,1.00275031117615,16.0096725608609,24.4820404964627,13.271125515908,3.77223133749249,11.4289546320748,14.3454427553293,21.8952265291575,86.5036008373088,75.0199899928868,6.83352611442729,167.559403030651,13.3638823070632,1.35797394944385,0.0199758810504931,14.8371742132164,15.4976524234069,32.5713415900762,10.5632265949225,22.1071179812278,493.898287365548,238
N7A,75.0476125520196,78.2614534813881,26.0963001800051,7.08448858611418,8.04333336046348e-12,0.0700637518140283,1.00824462551803,13.3091774390031,25.316399622008,12.7333898743453,3.84793182777096,11.0173331672791,14.1601139093445,21.7151725716782,87.2964539638596,82.0461005695586,7.98104060839217,186.028414650543,13.4785672628144,1.30734413119062,0.011491594651092,15.5789389245924,12.3136651653799,31.3642073865383,9.91260333369896,21.1898050183567,518.319056573739,287.85
NC13,79.0198435389249,86.7113060797258,21.7226916333448,39.4556835425557,2.86821955075567e-12,0.0701069419807035,0.949019615807773,11.5748804262222,24.4138715860614,11.360143885669,3.30616894104064,10.0120774989744,11.2902255319289,18.9006996236589,88.8345273614246,84.4267655292914,8.9934680640052,198.350691183253,14.5170844022387,1.44427553604799,0.0214474237019906,16.1037988027822,14.6565579303438,32.3241379137099,11.6481091453952,21.3911457928468,308.1987540745,107.05
NC230,79.3579881334329,81.6060428172499,29.2828591630135,9.1279174589736,1.44681072677955e-11,0.0701378530847577,0.997143593145126,11.9628346614461,21.5409540035651,12.244146439177,3.66033807072791,11.0762589028228,14.1037866624288,23.7915412301977,90.5111563533521,76.4023817709311,9.52466799068562,168.791336813124,14.8535679910915,1.2433024329617,0.0228768010177109,16.0938047395455,12.4377678909525,31.6717074321152,10.0806429750313,21.5655520199088,405.724656155373,129.7
NC232,79.8120586218268,84.1526002484151,46.0786880251281,27.6457162882201,1.01772756888607e-13,0.0701276097287927,1.01299588374515,15.1050171604818,21.6819411250955,12.3568117647663,3.97738240657761,10.9319505017407,16.3994024222882,23.0770617919317,88.8738719629086,74.9319759827044,8.87932583106013,168.594339042764,14.3099801264469,1.6123516249176,0.018799597028501,15.7614382002826,15.6200650094356,31.9231677076473,10.9242455835106,21.3444218789579,488.554156167501,312.8
NC236,78.6904447268189,80.6208414271117,22.9404883415051,66.1972257299339,-9.05717861821032e-12,0.0702669138301327,1.00242076390127,11.7686569346487,23.3098524234888,12.5890507144712,3.47001269204038,9.63330497443832,11.7691651767398,20.2141116918202,79.3927822852596,76.8399307802763,8.63814248384004,167.630427075862,13.6340993084914,1.48355634070734,0.0236331446416475,14.4670406775008,15.2513761772928,32.4649284833327,11.4694072315863,21.4394924628826,373.419216316423,140.15
