GenotypeID DaysToPollen_mean DaysToSilk_mean RootLodgingPct_mean StalkLodgingPct_mean LeafAngle_mean PoorGerm_mean PotentialPollenContamination_mean EarsPerPlant_mean CobWeightGrams_mean HundredKernelMassGrams_mean GrainPercentMoisture_mean EarLengthCM_mean EarWidthCM_mean EarFilledLengthCM_mean KernelRowNumber_mean KernelsPerRow_mean PercentFill_mean SouthernRustSeverityScore_mean LeafAreaIndex_mean LeafLengthCM_mean LeafWidthCM_mean PlantHeightCM_mean ExtantLeafNumber1_mean NodesWithBraceRoots_mean TillersPerPlant_mean ExtantLeafNumber2_mean BranchesPerTassel_mean TasselLengthCM_mean BranchZoneLengthCM_mean TasselSpikeLengthCM_mean TotalGrainMassGrams_mean
LH175 70.2630113960978 72.3004583020514 22.486867290889 14.5572640851204 30.6343946085584 -0.00760885051802524 0.0680122384818822 1.00154049477914 13.7273130284338 23.6494863145027 8.34068968804117 13.4142905571335 3.72013657108674 12.2523854895786 13.6683692883055 23.5857905860294 91.0036210223288 1.93787632093529 3.56588222291264 75.6568665674901 8.41756675430399 171.575768823986 12.234917868758 1.29379586119329 0.0241573280901095 13.9649405580296 8.73571642615216 30.465 3.42 27.05 629.9
LH181 71.6469502266481 73.8549315052294 30.9012964859857 10.298131574256 30.4479230054956 0.00951097855204584 0.0652702000752183 0.993521585902523 14.4538072483153 24.240225087582 8.3104900195033 14.199094883996 3.73665907582579 12.9718748464556 13.7450260264481 25.2562040519548 90.9293676899283 1.76203886666985 3.55410934823399 76.5806911465731 8.20598487045081 173.091351342385 12.4110980282034 1.32230248151551 0.0108594770376292 13.9917265175106 7.81113651737012 37.22 4.47 32.75 736.55
LH183 73.7292347518104 75.6163557755207 24.5701407124926 13.0862069671189 30.2973887666674 -0.0256967235486048 0.0765910734373899 1.00778601503126 14.0946813103575 24.3210999327442 8.31350330702877 14.1133801732776 3.83003372790525 13.143367152427 13.6337684617291 25.914196128472 90.8753869369039 1.98269002104988 3.69440907740899 77.5776481934342 8.3215722355087 175.579132128316 12.9195991370314 1.31239421810669 -0.00803790509113546 14.5163398365461 9.61158727256448 35.1 7.885 27.22 430.3
LH184 72.765283729943 75.0626321551782 23.1001391731057 17.3767610709209 30.6598940672083 0.00778413194419421 0.0793687360534128 1.00832074716449 13.8576648242358 23.7636361380022 8.26966893348645 14.0191442328341 3.76304904253344 13.0020371832628 13.6880218121862 25.3377469095449 91.6512530167299 1.81626360392563 3.60709377701099 76.0442039414512 8.19886665731944 174.61829048254 12.7115494348431 1.32892057082276 0.0105532947990821 14.3326515965629 9.1234412357186 28.27 8.235 20.035 515.4
LH185 71.8573936348642 74.0380376303606 25.7236383350006 16.2928489531853 30.5954336305579 0.00779171828749706 0.081201396291016 1.00832209943587 13.9230935798202 23.7650485416875 8.26410128441771 14.1161698987816 3.76777455362983 13.1152741918501 13.6879112480384 25.5494260750183 91.657287527727 1.86801422291749 3.57741011325414 76.4246525172589 8.19861542667431 174.909066375451 12.5579758514932 1.32894762390264 0.00985010558039298 14.221234984864 8.85035668649351 37.53 6.97 30.57 1092
LH186 73.1098047079564 74.97467819603 22.0939296168877 12.7032469069733 30.4445736117141 0.00949143332793762 0.0655782454730146 1.02947165350896 13.7272263981909 24.445138154729 8.31039407228856 14.2229153815447 3.75261429674304 13.035223702112 13.744557989377 25.193307195634 90.9296978149343 2.01666977789507 3.67940202758209 77.0915959457863 8.27272502473552 175.228776099917 12.6613415711065 1.32260448829427 0.0112197266408357 14.1384079300728 7.79162306277248 34.37 5.35 29.015 734.4
LH188 72.8032394746367 74.4365756726001 22.2417542883098 11.9615420881965 30.9807830312761 0.00694327964869337 0.0974129324529891 1.00530301905694 13.5686209876632 24.4460559808204 8.28033481798002 13.9470212579889 3.80332714894562 12.9433075013112 13.7364383322979 25.4094504250913 91.6943922439097 1.90150819073364 3.63627882693336 76.9301939671204 8.19547543348112 175.436346275053 12.6129107446052 1.37598187716978 0.0117609000898557 14.1106174584778 9.09322682740257 36.115 6.8 29.32 646.15
LH189Ht 72.5418483224855 74.4850847739755 26.2094258846542 15.9444530779925 29.8735401626462 0.0099350558602526 0.0776404021409582 1.01949703067285 13.7306520156386 24.3859350764237 8.34009626531211 13.8790174642517 3.75482927181008 12.783776906997 13.6685292695839 24.9002174782861 91.3160758769511 1.90735384408301 3.56669498444857 77.0569887969375 8.0588827474896 174.443688700064 12.5701009403733 1.34394724091407 0.00924701833698612 14.2045376787512 8.50465008370885 31.67 2.6 29.07 606.2
LH190 72.5447332118988 74.1851013421849 27.4137458942392 12.9274199455354 30.4230725871572 0.00951488440871955 0.0659480357047858 1.00420732823438 14.2342255864939 24.5790585460641 8.31044922375572 14.1835704754908 3.76419690275975 13.0836117839087 13.7450657421228 25.3460502439555 90.9314874347953 1.86777411647199 3.62008542593542 77.3357871038133 8.23422079972249 175.758590926605 12.5801113271222 1.32266980724847 0.0108810688911223 14.1485170853557 8.51946729805639 33.585 10.165 23.42 591.85
LH191 72.2997448565173 74.0473345872537 28.5455062425957 13.0467215905654 29.5641787688529 0.00694050113072119 0.0808021686762359 1.00528925345615 13.8446260276609 24.483115659558 8.28040879929786 14.0819341271885 3.75259730558623 13.1070649459312 13.7365267411826 25.2872975453592 91.6857887465842 1.73725345629723 3.63106615362078 76.6174807352022 8.1423595692105 174.225992446937 12.6635671387584 1.35714634726765 0.00999393960777461 14.1361930183407 8.41626695455074 32.085 8.385 23.7 858.95
LH192 72.7076588005842 74.6705337682817 24.5406872090606 16.8065824608956 30.5862960484052 0.00778805487775952 0.0869810637450136 1.00834020996063 13.7639668334135 23.7645645733423 8.25288216756535 14.2605273741103 3.74908832913494 13.3281699414714 13.6878568994233 25.7964099937065 91.8026412237865 1.95713795081354 3.58426386684208 77.0673309109111 8.19871680027564 176.762011573725 12.544200486299 1.32914805731381 0.0111835006326248 14.1068554979463 9.37973819665726 26.235 5.3 20.935 581.05
LH193 73.006657206565 74.6232861216788 22.0510398569412 12.1502306445151 31.2055696247251 0.00694277454743015 0.0956824344710436 1.0053033139441 13.608181385487 24.5097270326976 8.28032825190984 13.957899354772 3.8119002338083 13.0001147729054 13.7364419340806 25.4949434203442 91.7320136809368 1.90867495288355 3.64183963085078 76.9836826916503 8.18846205423032 176.883178204903 12.7048296802211 1.37919990936842 0.0113901913919854 14.1667169198013 9.02461989854239 29.415 7.23 22.185 820.65
LH194 71.7676928818473 73.6912171482752 30.9535614669269 14.1830875162064 29.8426495905635 -0.00718828843971169 0.0921559717247049 1.00778049511163 13.9709114367604 24.3056479356369 8.30309660851162 13.8723303811183 3.78631799170808 12.8311417315401 13.6332499433 25.8511357420166 90.8738757513751 1.76348796976404 3.68643462254343 77.0421356183423 8.18501790019785 174.578239842872 12.6264873155477 1.31212385754131 0.00179555035766578 14.0656283020957 7.85169054062274 31.235 8.8 22.43 515.9
LH195 71.9792681433228 74.1366942939716 23.5684764604723 15.156051773434 29.9925234220262 0.011856767044071 0.0700826720491481 1.02457121941414 13.7300071639274 24.1099148101128 8.34019385475634 13.96386705742 3.73546653400691 12.7704400222617 13.6679853529829 24.8540823846278 90.948647199676 1.92896318074786 3.56649520894824 76.9134435408969 7.94869800461419 173.91455436533 12.5037158803131 1.32258955521006 0.0129617123171616 14.1867492941935 8.35750994954581 31.95 10.35 21.6 637.8
LH196 71.7474060097492 73.9562012989528 29.1205451045529 13.8435528590017 30.0303054349248 -0.00929246373115139 0.0723442122454222 1.00779851772101 13.9585358970768 24.2839313038038 8.30308976751164 14.1823269992992 3.83569167890353 13.0697708933131 13.6332864633323 26.4065205180616 90.8723535416839 1.99714720177846 3.69127216073484 77.0049949550668 8.21214965432349 174.922782295067 12.7266315324645 1.31204727964678 0.00298583369486562 14.0911852107325 8.2030303380803 32.2 8.315 23.885 768.75
LH197 71.8777912868386 73.9098030197318 28.6869695669143 12.6677937837401 30.1052059759875 -0.00404904343742055 0.104350423697389 1.00779293472731 14.0918473815513 24.4436519080509 8.30571706571305 14.4071846052104 3.81289089222697 13.1431032282248 13.6332575731109 26.0329173786791 90.8710387242913 2.00644272257899 3.71055417989849 77.1596818314297 8.25017352453108 174.87356139732 12.6482807804597 1.31204577807636 0.00598059023804369 14.0343004185968 7.97254879763935 32.4 13.38 19.015 747.5
LH198 72.1097611114818 74.1937861950722 23.7998322118859 13.3596460067329 30.2209598289447 0.00691133615037362 0.0573151904783993 1.00530440280586 13.953633139769 24.1364554234687 8.28040451877388 14.1547346189658 3.75318770066821 12.8322174641209 13.7364454023353 24.8522999974881 91.3060697384511 1.89074016438953 3.6167914361566 76.7457511252738 8.16045791497381 174.261331833445 12.7315379308609 1.31066144025881 0.0115489471953086 14.2415463170595 8.62118686050566 NA NA NA 806.5
LH199 71.9690766076614 73.8993307302803 24.3246457165128 14.7895436493918 30.5226776594155 -0.00109251789469353 0.0722646692609553 1.0015056524177 13.725958116462 24.3010776847768 8.34080204679804 13.4457826958146 3.69078748747072 12.2901657542454 13.66726059861 23.1362702858127 90.9712391683853 1.93179300810893 3.56587693581641 76.0946173371912 8.4987385736287 171.545819036234 12.3065072125784 1.29134132825903 0.0255871145231904 14.0796926861273 9.65345243962837 30.365 8.05 22.32 704.3
LH200 71.6184401759252 73.4832817554904 21.7403851564417 14.8890843491515 30.6783922725383 -0.0171631727634772 0.0688330790221208 0.999007535895344 13.7266344115898 24.0038074120019 8.34080047585539 13.4315383293223 3.71836437142178 12.4037598517048 13.667566124617 23.8563682281061 91.3147638732719 1.98552393365202 3.56608282053066 76.1442212540434 8.30641654330209 171.585070683042 12.2643019190653 1.26921317998669 0.0215870128358044 14.0507209648019 8.87266640675679 29.285 7.45 21.83 667.95
LH202 71.2295304718115 73.2375909639093 19.0554776725364 9.16674754071044 30.5940334137875 0.00948301155905427 0.0657670447712646 0.989445390918857 14.3517190296901 24.2154333577672 8.31069082661529 13.9410201956744 3.79699579882788 12.8674372769924 13.7455980444522 24.7976175212748 90.9246579082891 2.18374455656111 3.55502920276786 75.3323374124033 8.28035846193795 171.89551004949 12.4015447621892 1.32230802736538 0.0134137566308612 14.0928902461013 7.98623701001588 27.37 7.13 20.23 579.85
LH204 70.9817993347068 72.8012777629985 23.1742220995134 13.3811843096615 30.9890267114659 -0.00839589699941471 0.0517178932241737 1.00777994670116 13.9793038572256 24.0565093719012 8.34225679839166 13.6782795111773 3.97660753348792 12.7428494098959 13.6328336713209 25.2623019028627 90.875783798402 2.00733303487238 3.51616261794086 75.8268160682798 8.22252996387066 172.718246346588 12.215241125243 1.31203490563101 0.00626780548134345 13.9805789138126 7.63454986340398 33.52 7.73 25.78 518.75
LH205 70.5794826733092 72.452226273526 16.2580244122567 14.6028777092724 30.5395317392478 -0.00594956435877111 0.0684898687998387 1.0071005513889 13.7278722468398 23.7387609941938 8.34081020830171 13.6114248953433 3.7521319472105 12.5239155228141 13.6679303902877 24.1757918004552 91.2367651575917 1.98718561195759 3.56608571744056 75.923823370538 8.32581326430315 171.391833651154 12.2700254819204 1.27276824360247 0.0195700925530165 14.0032177885268 8.24209701010705 30.335 7.55 22.785 840.95
LH206 71.7875041181836 73.9019145183844 26.008033627723 14.7826805470321 32.3337491215895 0.00692171768349096 0.0836382726070057 1.00530181026212 13.976357566409 24.1032233223759 8.28082620420962 13.9741152718509 3.74202586939549 12.6308825380947 13.7357372393913 23.9034834026808 91.1482196221928 2.01196155556777 3.51150261293692 76.0879127709532 8.27493925883759 169.654225289505 12.1668708749329 1.31462248490917 0.0214709326075717 13.9500023996445 9.30586512371765 33.285 7.465 25.815 504.75
LH208 71.8472099717645 73.0921261235501 25.732029150917 13.7104392232772 30.5694182880938 -0.00689702433130414 0.0536548476224403 1.00776316869777 13.963981590568 24.2904546652029 8.34257755894459 14.0834606076525 3.80145998464294 12.9720434607716 13.6315899477891 24.9415136180998 90.8752689866828 1.89392456540722 3.56698130086776 75.4592683159691 8.29351575654276 172.234371076957 12.2706392122588 1.31187942836029 0.0517917922873433 14.0565653329655 8.23200147792297 33.75 6.4 27.35 369.85
LH210 72.4548096212205 74.1986559728264 21.168210541218 6.49695172353534 30.5686211168431 0.00950317972476289 0.066359878771513 1.00622933878267 13.8132058929722 24.1911864986919 8.31070877656008 13.7891990837849 3.69948145355838 12.5728052455971 13.7450623408178 24.3000395825911 90.9212580974427 2.0714252996733 3.59888473201667 76.2656422731936 8.41055654389197 169.452780531438 12.4179659382474 1.32239598531031 0.0154259089916309 14.1340637948825 7.70104085137033 35.53 9 26.53 540.15
LH211 70.5671574803113 72.3027793021002 22.0875403167039 16.0978174271213 30.577774752175 0.00221823407557227 0.0695959205014574 0.997093670857076 13.7264233480433 23.8449486872438 8.34083705776204 13.4160251814937 3.72445842680191 12.2700631954178 13.6677984012877 23.3022197855518 91.1344762292511 1.86406546097632 3.56585509818014 75.6901199914385 8.36767854168232 171.123567112075 12.2275051239879 1.27544531625964 0.0248174645789807 13.9696478826985 9.02141443677629 32.65 8.38 24.265 513.75
LH212Ht 70.3335640157266 72.262333713127 26.1641231141703 8.20777349593713 30.4383406525523 0.00949215516555457 0.0653439649818205 1.00184139940568 14.2246452356844 23.9549299840603 8.31035506250183 14.2182943050599 3.70866585710836 12.9512286606502 13.7458360481331 25.0741615458166 90.9241378529463 2.01867370873545 3.53133113838549 75.5459318906482 8.20088523555719 172.351064082305 12.4318235493461 1.3221809762871 0.0119204468510813 14.0696408376632 8.39320135084238 34.765 5.4 29.365 551.25
LH213 71.215346884051 73.1868117492215 25.4343236143459 16.2702805798456 30.1080605543965 -0.00411209187203207 0.0730570475417032 1.02426482038133 13.7313402943779 24.1617417192154 8.34025352195609 13.8948968312056 3.71411043571387 12.5583393643094 13.6678975432345 24.4251974117713 90.1714890978247 2.10048517979423 3.56657646411279 76.6372592057609 8.01189901904422 173.772892039668 12.5354077060894 1.30510092700402 0.0115855516594386 14.2236066422969 8.70521396216731 33.08 7.835 25.25 742.25
LH214 70.6925317273649 73.3150928012324 28.4637482317013 14.2855182714807 30.6385700752228 -0.00583321280787664 0.0289418297923126 1.00779953473433 13.997483247009 24.0663021660305 8.31998776702973 14.0745221851127 3.6556722874488 12.4891157494979 13.6328368832656 23.8040974788795 90.8631672555173 1.86325657981483 3.57034195313416 76.5835113596605 8.12404151289079 174.280513121675 12.6528550069288 1.31122927026658 0.0203697344258066 14.1217224088122 9.43742155722264 30.1 4.115 25.98 686
LH215 72.5271129443253 75.0052459045652 31.2329044635609 11.672361502754 30.4612186298977 0.00947781205833284 0.0658449720223445 1.01262180942204 14.4896729381879 23.9026101915886 8.31040117657654 14.4935891901765 3.71801393572716 12.9130797770667 13.7456371835447 25.0218381410917 90.9198039246887 1.69807507252556 3.58291584402627 76.1703215990064 8.21020402687484 173.38358468279 12.7689464739067 1.32201343348308 0.0126214893347764 14.1915627431158 10.2681308257023 32.65 6.25 26.4 498.95
LH216 72.4367316478833 75.0694924178247 21.0924395046752 16.6807784446904 30.3669272321565 0.0456851622476863 0.069646741942609 1.00107058124296 13.7310770600504 23.7496779843138 8.34060217419508 13.4100951685463 3.69458560466574 11.8308427120512 13.6679385279791 23.2707272399778 89.336359241135 1.86332648534682 3.56649226125922 77.0557091873835 8.23560213172343 174.396839415454 12.8223531571458 1.294696341692 0.0164497571921865 14.3551623700145 10.5333746925064 35.715 9.08 26.635 690.25
LH217 72.6929035627023 74.6572643824321 27.6996331087604 12.8504412887985 29.2282091669352 0.0069422373304013 0.0943547154387788 1.00530165712167 13.7237545034354 24.5701456427722 8.28040032459574 13.9043430047579 3.76720480805067 12.9377233739851 13.7366718349717 25.1062803333645 91.6547419608638 1.82924233713849 3.61441808701536 77.0414176500772 8.18124754457174 176.873089277885 12.7272240765566 1.3871722201772 0.010009882975177 14.2517203685207 9.12409208307421 34.73 9.1 25.635 589.5
LH218 71.4941652467916 73.9050419910144 23.2169634763846 15.4126467236138 30.7391560583602 0.0248280002299967 0.0685347994787208 1.00566019285661 13.7280229289731 23.9604941336505 8.34078242113024 13.5260520749154 3.70254596246671 12.3738955548527 13.6678838470062 23.617648396986 90.8589232717936 1.94794056686851 3.56614113197823 76.1937809638613 8.27256662088983 172.557915110612 12.4727082305873 1.2820482787458 0.0188099049818567 14.1579838929003 9.46103666771 36.05 6.165 29.88 776.25
LH220Ht 70.3859150169298 72.2785198711675 19.2872726846312 15.8031383719658 30.6156411621624 0.00562898486829648 0.0778837731563595 0.999272073810774 13.7275645102961 24.4258264597336 8.34077338906322 13.4795173910196 3.72666685962953 12.3166266688957 13.6673466906186 23.3769424320167 90.9176763794526 1.99325073551119 3.56580985041817 76.2385031858462 8.38279206728646 172.784017877866 12.3233630508511 1.30043499352405 0.0247941705351419 14.0949021380076 9.43416606184442 25.815 4.865 20.95 554.8
LH222 72.364800398399 74.3240971360292 26.3229282435811 13.1318758589239 30.3845585643291 0.00492657242232315 0.0727041978851655 0.998909846683254 13.7274074816844 24.7518794149498 8.3407043735297 13.7608647920048 3.7361318808625 12.5924831205332 13.6673298414985 23.6857673986896 90.9996842221787 1.94529189545744 3.56597488662457 76.4645215211604 8.5343779811592 173.192988808748 12.4314821129399 1.27599240453061 0.0246435748402859 14.1534672081572 8.6416494172187 28.715 4.8 23.915 583.7
LH223 71.376003289882 73.365069497891 23.8610170869146 11.3947638098843 31.113063942406 -0.0160963886922103 0.0548830464385857 1.0077831707018 14.0186712580867 24.2050386556517 8.34085039517932 13.7359409641553 3.92361153338158 12.7621993344809 13.6327622713297 25.2874804390804 90.8749609033328 2.04102819396295 3.54840173894894 76.1037710063876 8.25992106077223 173.14989359616 12.2819166563082 1.31192077628128 -0.00473993685905356 13.9992147637162 7.84608642757499 29.965 7.785 22.18 487.35
LH224 70.8025022066111 72.6343874821065 28.6148815706721 8.56631692270557 30.5503658353393 0.00947563733435599 0.0644231785272513 1.02157080385922 12.9021741588205 23.6838923894124 8.31048683259998 13.3743459984924 3.68530544082549 12.2258668068416 13.7450864661089 23.8972441139571 90.9218789814503 2.01346077907344 3.53417761507558 74.1062827024993 8.18059423555799 171.52490904174 12.4893466325054 1.32195874470886 0.015839222765075 14.2065421249877 7.96776555911653 29.835 6.435 23.4 526.65
LH225 70.3556765615387 72.6195954238712 23.3198056296543 15.8281374951923 34.0132974914854 0.00690115086995659 0.0828195892902019 1.00534260607265 14.1347488399562 24.0013809715674 8.28063677083456 13.2820750875085 3.81851670878723 12.1263021394783 13.7365847336479 23.805104993672 91.2339465871265 2.23120590852593 3.53075569268368 75.2212334610086 8.20284291046143 175.370376291858 12.482114512494 1.34876036595629 0.0224352023830377 14.335842929545 8.72285135290517 26.565 6.18 20.385 519.65
LH231 70.0058569311835 72.7361052373712 28.6839266714358 13.1833854594425 31.5152308869484 0.0417986796577438 0.0884538490649497 1.0078251532813 13.6867168400641 23.6733292246714 8.33796778212061 13.0949325086541 3.73379840901542 11.9833675493531 13.633270883405 23.8840638152757 90.8706834444346 2.62288327696951 3.47783519937005 75.4728648854359 8.2074356832101 173.519309474495 12.4044705264838 1.31203235129262 -0.00323026217920331 14.2126871498349 9.96691922953443 30.37 7.65 22.715 731.3
LH250 71.5006728102539 72.796731994547 27.3541721371917 9.65922141106691 30.404554140241 0.00690646785459077 0.0910786448958141 1.00526641631967 12.8654802967255 23.8315879644107 8.28094080899605 13.8328298449925 3.61900252022487 12.5824448083761 13.7347606723813 24.1025475755351 91.180739690274 2.0230407468364 3.49660004166859 75.5954382695425 8.23759444595526 162.216510186535 11.8869469114562 1.28348249941643 0.0254901159835688 13.7843615256649 7.28560820925495 32.665 6.15 26.515 685.2
LH252 71.7661693230637 73.2624549289536 23.0240310555961 13.3530841675272 30.5868250996353 0.00949375377638138 0.0662522373040268 1.02532254398485 13.6702308885244 23.8175174305887 8.31067859780231 13.898847898559 3.72552823149065 12.6874727337084 13.7455004580312 24.7430060290693 90.9220713213463 1.86104243464999 3.49086631803656 75.4156998658289 8.43502554416184 168.298228186278 12.3719709423722 1.32205572269985 0.0168630316609273 14.1175576245573 7.31587816059204 37.3 7.9 29.4 407.35
LH260 71.4860217192454 73.2068638526386 27.2860425813965 12.307707495177 30.6733973269794 -0.0299675291997956 0.0528941306341384 1.00775851048837 13.6301388018017 24.0886377719302 8.34693936984356 13.8325188206685 3.67226898220762 12.6914987578521 13.6313434463005 24.3299758035148 90.8736624713231 1.79433718082447 3.55762027935098 75.4362653950642 8.2375818615336 171.798705979172 12.2617186113188 1.31187542302376 0.0493954109590015 13.9966781267764 8.62745707953281 30.73 6.7 24.03 339.1
LH284 70.8371549357203 72.5292611147631 28.2032655525299 16.7327095553174 30.7817373684519 -0.0049592647614018 0.0355427334363206 1.00777660222132 13.73255884514 23.6785493013495 8.34178053074989 13.5009306729415 3.74338900785815 12.3375016714715 13.6322220213222 23.8301561681218 90.8731765016319 1.82349171587886 3.50930971800806 75.1583965587753 8.26170927107559 172.265634371248 12.281218041322 1.31212377193246 0.0400737417251307 14.0585747508953 9.0747686100892 31.535 5.2 26.335 589.3
LH299 70.7331423218874 72.5237657067774 28.373948035831 17.6675224103213 30.6745422968298 0.00427793451531344 0.0440351899882657 1.00777703306774 13.7465030731687 23.4378576031791 8.34125239727803 13.6171677425434 3.80325306917435 12.4803986120898 13.6327888907184 24.3026373106193 90.8738877541725 1.74915542058977 3.5094102250655 75.1809169478373 8.26552628457603 172.336293202802 12.2591997315415 1.31204406098574 0.0466558600386676 14.0465805613703 9.00495429208162 32.765 0.365 32.4 530.25
LH38 71.7893704869108 73.461223950803 28.5685754374313 17.4770436594241 30.6916429090629 -0.00964004829617028 0.0694365847061402 1.04734836297328 13.7251315472392 23.205684387401 8.34082667028488 12.9212837976175 3.63847076890685 11.7971806617406 13.6673262572453 23.0756306468071 90.9459271006193 1.77546011162334 3.56583897369417 75.4995286273187 8.16785278029213 171.097106480938 12.5460024167907 1.30655031783135 0.022541216515028 14.2061067760936 10.7904478257417 27.185 8.65 18.53 695.3
LH39 71.2361777328269 73.1620283969506 31.001016307643 12.1963521020842 30.5269361221446 0.00949714168560636 0.0659539806250053 0.999149451551 13.6683446955234 23.5439992033821 8.31064666681432 13.572816120507 3.72765877186315 12.4466307942044 13.7459962878833 24.6519807094161 90.9224645709787 1.89007799857261 3.52031242041088 75.9040222557624 8.23366725449821 170.756299274277 12.5088033317693 1.32205302111219 0.0155433433426867 14.2053104000457 8.87894992262351 30.12 8.67 21.45 509.7
LH51 71.8411996227039 74.0697851690362 29.7827440863828 14.175342443218 30.142085844284 -0.00680825855414046 0.0874980092364341 1.00780316747818 14.1160587544189 24.2067888507366 8.30366864813536 14.2714964527916 3.86547004227522 13.0691789891298 13.633578856124 26.2851604484053 90.8704202624396 2.02951629237132 3.66642491638588 76.853224305121 8.21160577632092 174.868757345341 12.7744425341547 1.31187370853971 -0.00381787681320823 14.1267914365556 8.2890551325114 37.6 8.835 28.765 717.85
LH52 71.2598417548528 73.4482659968023 28.91216076826 14.5615128819576 30.9841607674231 -0.00440724271351465 0.0353343778035036 1.00784170720328 13.256515293034 24.0793076934193 8.33260109623067 13.0896302321275 3.71224775842471 11.9938609255949 13.6320878418388 23.238108213654 90.8702886390329 2.17558088262113 3.56311082040025 75.6523774927517 8.16017539077078 173.032514082946 12.5972447837549 1.31175096687961 0.00720794738857728 14.2136895832857 8.96977912423634 34.685 4.485 30.2 531
LH54 72.2013493646706 74.5561206886072 28.4771980247123 17.4418563184923 30.8060963234377 0.0069122070755928 0.0614505367176344 1.00531379723181 13.1794365575915 23.8561331345702 8.2807466591617 13.1875571844089 3.66917124839438 11.9512019151447 13.7362140987261 23.1662326172003 91.1374476318061 2.0107632148665 3.57184372543992 75.8215902961515 8.20423351383389 171.787715702838 12.7125060977323 1.28343817716232 0.0199236407210991 14.2871704619319 10.4485017455633 36.09 6.36 29.735 589.9
LH57 72.8199936880308 74.7837293250657 24.2663838602022 10.7050321288216 30.9827995563324 0.00687497264522178 0.0347615404480775 1.0052956327458 13.9643220412289 24.0321700714321 8.28069807280397 13.4909303733029 3.7878771655302 12.3403271537245 13.7358916618682 23.998672438599 91.2451826033443 2.08890539589772 3.59250426360593 76.720555286974 8.25827281442201 175.590512900985 12.8056350620277 1.30120349953233 0.0209968252409274 14.3998843612153 8.96765278200222 80.535 8 72.535 505.95
LH59 71.4437029419104 74.1923961477664 28.5527127706689 13.3359174123593 28.5590647662007 0.00688993709053195 0.0597152114679184 1.00530984581971 13.9819654152783 23.7834766189474 8.28040996593467 14.1703144368345 3.64130489880194 12.6656930673081 13.7365137737527 24.5492266353483 90.8973187567661 2.01220218797874 3.57498911650638 76.2918155651504 8.14501650029211 174.651499631018 13.0209397173663 1.26029780109041 0.009126281424222 14.5000590527983 9.73143573814707 31.765 6.52 25.25 751.65
LH60 70.9763109944853 72.7328556292863 27.4309351015942 15.0346845952153 30.6139063806246 -0.0102798089164599 0.0736519500691122 1.03449433918662 13.7262367987531 24.0067523297312 8.34064711568496 13.7270834804341 3.68442406113348 12.5248729929766 13.6675894436855 23.5121999364074 90.9116113813146 2.15626377220327 3.56584405232748 75.7417891167342 8.29149089683174 171.524945938851 12.2767158334047 1.29064829989015 0.0277031125340914 14.0346245771221 9.50228367036634 30.265 3.25 27.015 660.5
LH61 72.070559545794 74.2809368532964 28.7549629906103 15.0690720263609 29.9029677594401 0.0218256664993487 0.0755637921992934 1.00454784649258 13.7303988724456 24.4249681148239 8.34029827568419 13.8356515250835 3.73861984844375 12.6818571075483 13.6684490934223 24.6419388505558 91.1412613398492 1.77625161694948 3.56645099412131 76.9269196575528 8.08670497196761 173.952391567736 12.4728730135467 1.34058713813085 0.0127306720725464 14.2031509676534 8.4447941665579 33.065 7.88 25.185 645.1
LH74 74.1565842449065 76.8985117127903 36.5566766959629 18.5657140899798 30.5820712282258 0.00951931659200679 0.0656549529796124 1.01383707077144 13.5489161019259 23.6279377508465 8.31075779098338 13.5310851432098 3.66760004708157 12.2018577309548 13.7453071040462 23.7454115908058 90.919420458775 2.00954131789956 3.58129476425277 77.2411908869353 8.29120481170713 175.446651606353 12.8442883925976 1.32267422002806 0.0149574474505884 14.4401395996579 10.9357980103696 27.625 6.51 21.115 576.15
LH82 73.7299536928904 76.3191636910133 29.1841388283122 18.0951017159876 30.7625700088204 0.0159901321570487 0.0673728709338871 0.999474154328951 13.7279425763334 23.4838641227278 8.34081188525655 12.8585180953848 3.69331968008 11.6746860407578 13.6686261844776 22.9173485674112 90.5252034207201 1.83525343745687 3.5662718569312 76.4326212717639 8.17745719239568 173.795284369083 12.9870662336793 1.30671666227593 0.0217622817336736 14.4226701846033 11.4477901666783 32.565 7.365 25.2 528.3
LH93 72.9688044390925 76.1109735322389 27.8620362193362 19.1955902077632 31.4675452986455 0.00691401670512291 0.0637931326261277 1.0052947970433 13.2484040873783 23.7043991576474 8.28080345905128 12.8381655510497 3.62537392268976 11.7364810910063 13.7357741983692 22.9888764850339 91.1423164765894 1.80579383202085 3.56293760523861 76.1651229522398 8.14869703407617 170.905235224725 12.8154840101545 1.28968878588018 0.0195378148627257 14.3984548053405 10.9613303368826 35.07 10.48 24.58 514.9
LIBC_4 73.0827150668829 76.035113824723 29.1259482875372 16.4960775916453 30.9725550470001 -0.00326356557053886 0.0752560114940186 1.01285134584827 13.7289337630905 23.7727821810743 8.34081395445068 13.3523376518349 3.70123286136583 12.0128838252273 13.6683674320779 23.1235232097737 90.2231930024202 2.10043127572032 3.56618881464002 76.9322045391375 8.25236811303536 174.165459945454 12.7266400574447 1.32452428866632 0.0230324115646328 14.2731938883497 10.7353662289957 29.48 8.22 21.27 653.5
